"GEO_ID","NAME","B19013_001E","B19013_001M"
"id","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2017 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2017 inflation-adjusted dollars)"
"1400000US24033805906","Census Tract 8059.06, Prince George's County, Maryland","55781","10214"
"1400000US24033805907","Census Tract 8059.07, Prince George's County, Maryland","60985","3772"
"1400000US24033805908","Census Tract 8059.08, Prince George's County, Maryland","56469","7319"
"1400000US24033805909","Census Tract 8059.09, Prince George's County, Maryland","64441","6690"
"1400000US24033806000","Census Tract 8060, Prince George's County, Maryland","71576","7438"
"1400000US24033806100","Census Tract 8061, Prince George's County, Maryland","76922","7756"
"1400000US24033806200","Census Tract 8062, Prince George's County, Maryland","74821","20215"
"1400000US24033806300","Census Tract 8063, Prince George's County, Maryland","78258","8004"
"1400000US24033806400","Census Tract 8064, Prince George's County, Maryland","130893","15642"
"1400000US24033806501","Census Tract 8065.01, Prince George's County, Maryland","58929","6967"
"1400000US24033806601","Census Tract 8066.01, Prince George's County, Maryland","47939","3571"
"1400000US24033806602","Census Tract 8066.02, Prince George's County, Maryland","70806","8310"
"1400000US24033806706","Census Tract 8067.06, Prince George's County, Maryland","65043","10204"
"1400000US24033806708","Census Tract 8067.08, Prince George's County, Maryland","69481","13569"
"1400000US24033806710","Census Tract 8067.10, Prince George's County, Maryland","78987","10115"
"1400000US24033806711","Census Tract 8067.11, Prince George's County, Maryland","63358","8738"
"1400000US24033806712","Census Tract 8067.12, Prince George's County, Maryland","87830","8942"
"1400000US24033806713","Census Tract 8067.13, Prince George's County, Maryland","62524","4824"
"1400000US24033806714","Census Tract 8067.14, Prince George's County, Maryland","61169","9353"
"1400000US24033806800","Census Tract 8068, Prince George's County, Maryland","100129","9076"
"1400000US24033806900","Census Tract 8069, Prince George's County, Maryland","88194","16212"
"1400000US24033807000","Census Tract 8070, Prince George's County, Maryland","37970","6255"
"1400000US24033807102","Census Tract 8071.02, Prince George's County, Maryland","99881","11419"
"1400000US24033807200","Census Tract 8072, Prince George's County, Maryland","32045","17023"
"1400000US24033807301","Census Tract 8073.01, Prince George's County, Maryland","60943","7290"
"1400000US24033807304","Census Tract 8073.04, Prince George's County, Maryland","94191","17020"
"1400000US24033807305","Census Tract 8073.05, Prince George's County, Maryland","97500","23893"
"1400000US24033807404","Census Tract 8074.04, Prince George's County, Maryland","84792","16637"
"1400000US24033807405","Census Tract 8074.05, Prince George's County, Maryland","96122","16029"
"1400000US24033807407","Census Tract 8074.07, Prince George's County, Maryland","77417","9932"
"1400000US24033807408","Census Tract 8074.08, Prince George's County, Maryland","86833","14460"
"1400000US24033807409","Census Tract 8074.09, Prince George's County, Maryland","73125","17433"
"1400000US24033807410","Census Tract 8074.10, Prince George's County, Maryland","64444","8111"
"1400000US24035810100","Census Tract 8101, Queen Anne's County, Maryland","59145","8513"
"1400000US24035810200","Census Tract 8102, Queen Anne's County, Maryland","63914","8362"
"1400000US24035810300","Census Tract 8103, Queen Anne's County, Maryland","68432","6086"
"1400000US24035810400","Census Tract 8104, Queen Anne's County, Maryland","105699","15094"
"1400000US24035810500","Census Tract 8105, Queen Anne's County, Maryland","92557","14223"
"1400000US24035810600","Census Tract 8106, Queen Anne's County, Maryland","109327","14282"
"1400000US24035810700","Census Tract 8107, Queen Anne's County, Maryland","90707","16519"
"1400000US24035810800","Census Tract 8108, Queen Anne's County, Maryland","95951","8838"
"1400000US24035810901","Census Tract 8109.01, Queen Anne's County, Maryland","113500","10797"
"1400000US24035810902","Census Tract 8109.02, Queen Anne's County, Maryland","91444","7357"
"1400000US24035811000","Census Tract 8110, Queen Anne's County, Maryland","80324","11646"
"1400000US24035990000","Census Tract 9900, Queen Anne's County, Maryland","-","**"
"1400000US24035990100","Census Tract 9901, Queen Anne's County, Maryland","-","**"
"1400000US24035990200","Census Tract 9902, Queen Anne's County, Maryland","-","**"
"1400000US24037875000","Census Tract 8750, St. Mary's County, Maryland","99547","14560"
"1400000US24037875100","Census Tract 8751, St. Mary's County, Maryland","88438","10157"
"1400000US24037875201","Census Tract 8752.01, St. Mary's County, Maryland","96803","13687"
"1400000US24037875202","Census Tract 8752.02, St. Mary's County, Maryland","96619","10051"
"1400000US24037875300","Census Tract 8753, St. Mary's County, Maryland","56623","10760"
"1400000US24037875400","Census Tract 8754, St. Mary's County, Maryland","98929","11329"
"1400000US24037875500","Census Tract 8755, St. Mary's County, Maryland","102632","7962"
"1400000US24037875600","Census Tract 8756, St. Mary's County, Maryland","98182","13324"
"1400000US24037875700","Census Tract 8757, St. Mary's County, Maryland","93949","15736"
"1400000US24037875801","Census Tract 8758.01, St. Mary's County, Maryland","59318","9279"
"1400000US24037875802","Census Tract 8758.02, St. Mary's County, Maryland","100804","9441"
"1400000US24037875901","Census Tract 8759.01, St. Mary's County, Maryland","81500","9461"
"1400000US24037875902","Census Tract 8759.02, St. Mary's County, Maryland","51909","15288"
"1400000US24037876001","Census Tract 8760.01, St. Mary's County, Maryland","57665","9302"
"1400000US24037876002","Census Tract 8760.02, St. Mary's County, Maryland","79239","5811"
"1400000US24037876100","Census Tract 8761, St. Mary's County, Maryland","100685","12436"
"1400000US24037876200","Census Tract 8762, St. Mary's County, Maryland","92130","13292"
"1400000US24037990000","Census Tract 9900, St. Mary's County, Maryland","-","**"
"1400000US24039930101","Census Tract 9301.01, Somerset County, Maryland","27384","9822"
"1400000US24039930102","Census Tract 9301.02, Somerset County, Maryland","53591","7818"
"1400000US24039930200","Census Tract 9302, Somerset County, Maryland","35735","6927"
"1400000US24039930300","Census Tract 9303, Somerset County, Maryland","43250","13585"
"1400000US24039930500","Census Tract 9305, Somerset County, Maryland","53161","5897"
"1400000US24039930600","Census Tract 9306, Somerset County, Maryland","30465","2291"
"1400000US24039980400","Census Tract 9804, Somerset County, Maryland","-","**"
"1400000US24039990100","Census Tract 9901, Somerset County, Maryland","-","**"
"1400000US24041960100","Census Tract 9601, Talbot County, Maryland","84583","11859"
"1400000US24041960201","Census Tract 9602.01, Talbot County, Maryland","93618","20215"
"1400000US24041960300","Census Tract 9603, Talbot County, Maryland","40759","4712"
"1400000US24041960400","Census Tract 9604, Talbot County, Maryland","41650","8230"
"1400000US24041960501","Census Tract 9605.01, Talbot County, Maryland","79853","14998"
"1400000US24041960502","Census Tract 9605.02, Talbot County, Maryland","70368","5112"
"1400000US24041960600","Census Tract 9606, Talbot County, Maryland","78750","18583"
"1400000US24041960700","Census Tract 9607, Talbot County, Maryland","74219","6130"
"1400000US24041960800","Census Tract 9608, Talbot County, Maryland","70402","17700"
"1400000US24041960900","Census Tract 9609, Talbot County, Maryland","77854","13709"
"1400000US24041990000","Census Tract 9900, Talbot County, Maryland","-","**"
"1400000US24043000100","Census Tract 1, Washington County, Maryland","61063","13725"
"1400000US24043000200","Census Tract 2, Washington County, Maryland","58417","6820"
"1400000US24043000301","Census Tract 3.01, Washington County, Maryland","41800","7978"
"1400000US24043000302","Census Tract 3.02, Washington County, Maryland","42078","5016"
"1400000US24043000400","Census Tract 4, Washington County, Maryland","20802","4184"
"1400000US24043000500","Census Tract 5, Washington County, Maryland","41439","15397"
"1400000US24043000601","Census Tract 6.01, Washington County, Maryland","42102","7812"
"1400000US24043000602","Census Tract 6.02, Washington County, Maryland","45543","7615"
"1400000US24043000700","Census Tract 7, Washington County, Maryland","22791","9764"
"1400000US24043000800","Census Tract 8, Washington County, Maryland","41962","7346"
"1400000US24043000900","Census Tract 9, Washington County, Maryland","28125","10462"
"1400000US24043001001","Census Tract 10.01, Washington County, Maryland","44401","8533"
"1400000US24043001002","Census Tract 10.02, Washington County, Maryland","68348","8041"
"1400000US24043010100","Census Tract 101, Washington County, Maryland","57188","13899"
"1400000US24043010200","Census Tract 102, Washington County, Maryland","76769","9849"
"1400000US24043010300","Census Tract 103, Washington County, Maryland","76649","8089"
"1400000US24043010400","Census Tract 104, Washington County, Maryland","68401","8880"
"1400000US24043010500","Census Tract 105, Washington County, Maryland","52167","8322"
"1400000US24043010600","Census Tract 106, Washington County, Maryland","60104","6746"
"1400000US24043010700","Census Tract 107, Washington County, Maryland","49007","5844"
"1400000US24043010801","Census Tract 108.01, Washington County, Maryland","55139","13052"
"1400000US24043010802","Census Tract 108.02, Washington County, Maryland","51681","6729"
"1400000US24043010900","Census Tract 109, Washington County, Maryland","74661","3743"
"1400000US24043011000","Census Tract 110, Washington County, Maryland","-","**"
"1400000US24043011100","Census Tract 111, Washington County, Maryland","50332","8237"
"1400000US24043011201","Census Tract 112.01, Washington County, Maryland","59141","4584"
"1400000US24043011202","Census Tract 112.02, Washington County, Maryland","62500","11373"
"1400000US24043011301","Census Tract 113.01, Washington County, Maryland","78080","10006"
"1400000US24043011302","Census Tract 113.02, Washington County, Maryland","98030","7997"
"1400000US24043011400","Census Tract 114, Washington County, Maryland","63527","6654"
"1400000US24043011500","Census Tract 115, Washington County, Maryland","88190","12216"
"1400000US24043011600","Census Tract 116, Washington County, Maryland","74414","13397"
"1400000US24045000100","Census Tract 1, Wicomico County, Maryland","36819","3915"
"1400000US24045000200","Census Tract 2, Wicomico County, Maryland","53342","5265"
"1400000US24045000300","Census Tract 3, Wicomico County, Maryland","25704","2265"
"1400000US24045000400","Census Tract 4, Wicomico County, Maryland","45742","13972"
"1400000US24045000500","Census Tract 5, Wicomico County, Maryland","33924","14730"
"1400000US24045010101","Census Tract 101.01, Wicomico County, Maryland","46863","11429"
"1400000US24045010102","Census Tract 101.02, Wicomico County, Maryland","53064","7928"
"1400000US24045010200","Census Tract 102, Wicomico County, Maryland","36932","8004"
"1400000US24045010300","Census Tract 103, Wicomico County, Maryland","98590","23448"
"1400000US24045010400","Census Tract 104, Wicomico County, Maryland","52054","18062"
"1400000US24045010501","Census Tract 105.01, Wicomico County, Maryland","68652","7316"
"1400000US24045010502","Census Tract 105.02, Wicomico County, Maryland","38805","4316"
"1400000US24045010603","Census Tract 106.03, Wicomico County, Maryland","55045","6278"
"1400000US24045010604","Census Tract 106.04, Wicomico County, Maryland","52523","9893"
"1400000US24045010605","Census Tract 106.05, Wicomico County, Maryland","84671","9000"
"1400000US24045010606","Census Tract 106.06, Wicomico County, Maryland","63906","3452"
"1400000US24045010701","Census Tract 107.01, Wicomico County, Maryland","59375","6509"
"1400000US24045010702","Census Tract 107.02, Wicomico County, Maryland","59262","4999"
"1400000US24045010800","Census Tract 108, Wicomico County, Maryland","72755","14730"
"1400000US24047950000","Census Tract 9500, Worcester County, Maryland","51042","21450"
"1400000US24047950100","Census Tract 9501, Worcester County, Maryland","81500","16018"
"1400000US24047950300","Census Tract 9503, Worcester County, Maryland","52005","2538"
"1400000US24047950400","Census Tract 9504, Worcester County, Maryland","71889","15757"
"1400000US24047950600","Census Tract 9506, Worcester County, Maryland","74571","11913"
"1400000US24047950700","Census Tract 9507, Worcester County, Maryland","73912","6812"
"1400000US24047950800","Census Tract 9508, Worcester County, Maryland","68347","12793"
"1400000US24047950900","Census Tract 9509, Worcester County, Maryland","70625","15979"
"1400000US24047951000","Census Tract 9510, Worcester County, Maryland","43917","7355"
"1400000US24047951100","Census Tract 9511, Worcester County, Maryland","65946","6328"
"1400000US24047951200","Census Tract 9512, Worcester County, Maryland","74844","13193"
"1400000US24047951300","Census Tract 9513, Worcester County, Maryland","36832","3401"
"1400000US24047951400","Census Tract 9514, Worcester County, Maryland","55742","8863"
"1400000US24047951500","Census Tract 9515, Worcester County, Maryland","35943","5359"
"1400000US24047951700","Census Tract 9517, Worcester County, Maryland","58425","8589"
"1400000US24047980000","Census Tract 9800, Worcester County, Maryland","-","**"
"1400000US24047990000","Census Tract 9900, Worcester County, Maryland","-","**"
"1400000US24510010100","Census Tract 101, Baltimore city, Maryland","95625","15804"
"1400000US24510010200","Census Tract 102, Baltimore city, Maryland","109102","8162"
"1400000US24510010300","Census Tract 103, Baltimore city, Maryland","137275","12908"
"1400000US24510010400","Census Tract 104, Baltimore city, Maryland","112059","17193"
"1400000US24510010500","Census Tract 105, Baltimore city, Maryland","92000","11760"
"1400000US24510020100","Census Tract 201, Baltimore city, Maryland","88553","12251"
"1400000US24510020200","Census Tract 202, Baltimore city, Maryland","80221","14967"
"1400000US24510020300","Census Tract 203, Baltimore city, Maryland","96667","16284"
"1400000US24510030100","Census Tract 301, Baltimore city, Maryland","28227","15167"
"1400000US24510030200","Census Tract 302, Baltimore city, Maryland","88077","28871"
"1400000US24510040100","Census Tract 401, Baltimore city, Maryland","61754","6270"
"1400000US24510040200","Census Tract 402, Baltimore city, Maryland","56250","25839"
"1400000US24510060100","Census Tract 601, Baltimore city, Maryland","55781","23805"
"1400000US24510060200","Census Tract 602, Baltimore city, Maryland","66371","10112"
"1400000US24510060300","Census Tract 603, Baltimore city, Maryland","57679","12655"
"1400000US24510060400","Census Tract 604, Baltimore city, Maryland","51932","11763"
"1400000US24510070100","Census Tract 701, Baltimore city, Maryland","33750","11531"
"1400000US24510070200","Census Tract 702, Baltimore city, Maryland","28510","9628"
"1400000US24510070300","Census Tract 703, Baltimore city, Maryland","28566","7549"
"1400000US24510070400","Census Tract 704, Baltimore city, Maryland","19034","8632"
"1400000US24510080101","Census Tract 801.01, Baltimore city, Maryland","60511","6810"
"1400000US24510080102","Census Tract 801.02, Baltimore city, Maryland","34167","5365"
"1400000US24510080200","Census Tract 802, Baltimore city, Maryland","28958","16539"
"1400000US24510080301","Census Tract 803.01, Baltimore city, Maryland","38553","11368"
"1400000US24510080302","Census Tract 803.02, Baltimore city, Maryland","33429","6743"
"1400000US24510080400","Census Tract 804, Baltimore city, Maryland","23472","19442"
"1400000US24510080500","Census Tract 805, Baltimore city, Maryland","29583","11261"
"1400000US24510080600","Census Tract 806, Baltimore city, Maryland","34881","9947"
"1400000US24510080700","Census Tract 807, Baltimore city, Maryland","30278","6467"
"1400000US24510080800","Census Tract 808, Baltimore city, Maryland","33750","9868"
"1400000US24510090100","Census Tract 901, Baltimore city, Maryland","44904","5216"
"1400000US24510090200","Census Tract 902, Baltimore city, Maryland","66552","11216"
"1400000US24510090300","Census Tract 903, Baltimore city, Maryland","40231","9436"
"1400000US24510090400","Census Tract 904, Baltimore city, Maryland","31696","1952"
"1400000US24510090500","Census Tract 905, Baltimore city, Maryland","42347","5553"
"1400000US24510090600","Census Tract 906, Baltimore city, Maryland","46037","11786"
"1400000US24510090700","Census Tract 907, Baltimore city, Maryland","30242","13586"
"1400000US24510090800","Census Tract 908, Baltimore city, Maryland","34185","6246"
"1400000US24510090900","Census Tract 909, Baltimore city, Maryland","23816","6598"
"1400000US24510100100","Census Tract 1001, Baltimore city, Maryland","24146","4474"
"1400000US24510100200","Census Tract 1002, Baltimore city, Maryland","14452","5576"
"1400000US24510100300","Census Tract 1003, Baltimore city, Maryland","-","**"
"1400000US24510110100","Census Tract 1101, Baltimore city, Maryland","49411","5821"
"1400000US24510110200","Census Tract 1102, Baltimore city, Maryland","42167","7054"
"1400000US24510120100","Census Tract 1201, Baltimore city, Maryland","62266","13370"
"1400000US24510120201","Census Tract 1202.01, Baltimore city, Maryland","73625","10653"
"1400000US24510120202","Census Tract 1202.02, Baltimore city, Maryland","36552","7487"
"1400000US24510120300","Census Tract 1203, Baltimore city, Maryland","49628","6891"
"1400000US24510120400","Census Tract 1204, Baltimore city, Maryland","38194","9427"
"1400000US24510120500","Census Tract 1205, Baltimore city, Maryland","52596","10576"
"1400000US24510120600","Census Tract 1206, Baltimore city, Maryland","20164","8363"
"1400000US24510120700","Census Tract 1207, Baltimore city, Maryland","57381","12196"
"1400000US24510130100","Census Tract 1301, Baltimore city, Maryland","28095","11517"
"1400000US24510130200","Census Tract 1302, Baltimore city, Maryland","46086","8535"
"1400000US24510130300","Census Tract 1303, Baltimore city, Maryland","34118","10267"
"1400000US24510130400","Census Tract 1304, Baltimore city, Maryland","27393","8638"
"1400000US24510130600","Census Tract 1306, Baltimore city, Maryland","89363","14949"
"1400000US24510130700","Census Tract 1307, Baltimore city, Maryland","57368","11545"
"1400000US24510130803","Census Tract 1308.03, Baltimore city, Maryland","55398","10437"
"1400000US24510130804","Census Tract 1308.04, Baltimore city, Maryland","65188","6504"
"1400000US24510130805","Census Tract 1308.05, Baltimore city, Maryland","49545","16060"
"1400000US24510130806","Census Tract 1308.06, Baltimore city, Maryland","84444","15735"
"1400000US24510140100","Census Tract 1401, Baltimore city, Maryland","50750","11260"
"1400000US24510140200","Census Tract 1402, Baltimore city, Maryland","24282","10064"
"1400000US24510140300","Census Tract 1403, Baltimore city, Maryland","27337","9301"
"1400000US24510150100","Census Tract 1501, Baltimore city, Maryland","20269","5097"
"1400000US24510150200","Census Tract 1502, Baltimore city, Maryland","40313","14209"
"1400000US24510150300","Census Tract 1503, Baltimore city, Maryland","38617","4782"
"1400000US24510150400","Census Tract 1504, Baltimore city, Maryland","32868","9187"
"1400000US24510150500","Census Tract 1505, Baltimore city, Maryland","34583","7696"
"1400000US24510150600","Census Tract 1506, Baltimore city, Maryland","26782","7586"
"1400000US24510150701","Census Tract 1507.01, Baltimore city, Maryland","45357","10843"
"1400000US24510150702","Census Tract 1507.02, Baltimore city, Maryland","40529","13044"
"1400000US24510150800","Census Tract 1508, Baltimore city, Maryland","35095","4063"
"1400000US24510150900","Census Tract 1509, Baltimore city, Maryland","54410","5048"
"1400000US24510151000","Census Tract 1510, Baltimore city, Maryland","39369","4708"
"1400000US24510151100","Census Tract 1511, Baltimore city, Maryland","46389","9630"
"1400000US24510151200","Census Tract 1512, Baltimore city, Maryland","20276","3134"
"1400000US24510151300","Census Tract 1513, Baltimore city, Maryland","26538","10835"
"1400000US24510160100","Census Tract 1601, Baltimore city, Maryland","25772","10664"
"1400000US24510160200","Census Tract 1602, Baltimore city, Maryland","26331","6578"
"1400000US24510160300","Census Tract 1603, Baltimore city, Maryland","21017","4951"
"1400000US24510160400","Census Tract 1604, Baltimore city, Maryland","23417","7723"
"1400000US24510160500","Census Tract 1605, Baltimore city, Maryland","36333","5604"
"1400000US24510160600","Census Tract 1606, Baltimore city, Maryland","33586","10438"
"1400000US24510160700","Census Tract 1607, Baltimore city, Maryland","36097","3612"
"1400000US24510160801","Census Tract 1608.01, Baltimore city, Maryland","40260","9498"
"1400000US24510160802","Census Tract 1608.02, Baltimore city, Maryland","42297","11075"
"1400000US24510170100","Census Tract 1701, Baltimore city, Maryland","27000","7366"
"1400000US24510170200","Census Tract 1702, Baltimore city, Maryland","14707","3550"
"1400000US24510170300","Census Tract 1703, Baltimore city, Maryland","22574","4886"
"1400000US24510180100","Census Tract 1801, Baltimore city, Maryland","15662","4177"
"1400000US24510180200","Census Tract 1802, Baltimore city, Maryland","22778","11829"
"1400000US24510180300","Census Tract 1803, Baltimore city, Maryland","36458","23760"
"1400000US24510190100","Census Tract 1901, Baltimore city, Maryland","20000","7433"
"1400000US24510190200","Census Tract 1902, Baltimore city, Maryland","36875","15464"
"1400000US24510190300","Census Tract 1903, Baltimore city, Maryland","20352","6117"
"1400000US24510200100","Census Tract 2001, Baltimore city, Maryland","32636","13866"
"1400000US24510200200","Census Tract 2002, Baltimore city, Maryland","29974","7003"
"1400000US24510200300","Census Tract 2003, Baltimore city, Maryland","21890","7312"
"1400000US24510200400","Census Tract 2004, Baltimore city, Maryland","30365","10331"
"1400000US24510200500","Census Tract 2005, Baltimore city, Maryland","20982","8742"
"1400000US24510200600","Census Tract 2006, Baltimore city, Maryland","33550","9003"
"1400000US24510200701","Census Tract 2007.01, Baltimore city, Maryland","37194","5544"
"1400000US24510200702","Census Tract 2007.02, Baltimore city, Maryland","27328","14073"
"1400000US24510200800","Census Tract 2008, Baltimore city, Maryland","38750","9483"
"1400000US24510210100","Census Tract 2101, Baltimore city, Maryland","44583","13793"
"1400000US24510210200","Census Tract 2102, Baltimore city, Maryland","32000","10207"
"1400000US24510220100","Census Tract 2201, Baltimore city, Maryland","69245","23998"
"1400000US24510230100","Census Tract 2301, Baltimore city, Maryland","61563","17161"
"1400000US24510230200","Census Tract 2302, Baltimore city, Maryland","105511","9754"
"1400000US24510230300","Census Tract 2303, Baltimore city, Maryland","103889","11701"
"1400000US24510240100","Census Tract 2401, Baltimore city, Maryland","119353","15194"
"1400000US24510240200","Census Tract 2402, Baltimore city, Maryland","126597","18464"
"1400000US24510240300","Census Tract 2403, Baltimore city, Maryland","115078","23142"
"1400000US24510240400","Census Tract 2404, Baltimore city, Maryland","102107","14524"
"1400000US24510250101","Census Tract 2501.01, Baltimore city, Maryland","54853","9179"
"1400000US24510250102","Census Tract 2501.02, Baltimore city, Maryland","48950","13962"
"1400000US24510250103","Census Tract 2501.03, Baltimore city, Maryland","38109","6007"
"1400000US24510250203","Census Tract 2502.03, Baltimore city, Maryland","38009","6987"
"1400000US24510250204","Census Tract 2502.04, Baltimore city, Maryland","14520","2358"
"1400000US24510250205","Census Tract 2502.05, Baltimore city, Maryland","40453","8164"
"1400000US24510250206","Census Tract 2502.06, Baltimore city, Maryland","53079","12422"
"1400000US24510250207","Census Tract 2502.07, Baltimore city, Maryland","30688","2680"
"1400000US24510250301","Census Tract 2503.01, Baltimore city, Maryland","28917","11125"
"1400000US24510250303","Census Tract 2503.03, Baltimore city, Maryland","33833","11252"
"1400000US24510250401","Census Tract 2504.01, Baltimore city, Maryland","41622","8405"
"1400000US24510250402","Census Tract 2504.02, Baltimore city, Maryland","42163","10531"
"1400000US24510250500","Census Tract 2505, Baltimore city, Maryland","37258","7287"
"1400000US24510250600","Census Tract 2506, Baltimore city, Maryland","-","**"
"1400000US24510260101","Census Tract 2601.01, Baltimore city, Maryland","50981","6054"
"1400000US24510260102","Census Tract 2601.02, Baltimore city, Maryland","52560","8880"
"1400000US24510260201","Census Tract 2602.01, Baltimore city, Maryland","34417","8347"
"1400000US24510260202","Census Tract 2602.02, Baltimore city, Maryland","38347","3272"
"1400000US24510260203","Census Tract 2602.03, Baltimore city, Maryland","37500","8840"
"1400000US24510260301","Census Tract 2603.01, Baltimore city, Maryland","37409","11195"
"1400000US24510260302","Census Tract 2603.02, Baltimore city, Maryland","31097","8697"
"1400000US24510260303","Census Tract 2603.03, Baltimore city, Maryland","17898","8886"
"1400000US24510260401","Census Tract 2604.01, Baltimore city, Maryland","32105","7579"
"1400000US24510260402","Census Tract 2604.02, Baltimore city, Maryland","42231","7605"
"1400000US24510260403","Census Tract 2604.03, Baltimore city, Maryland","31657","6108"
"1400000US24510260404","Census Tract 2604.04, Baltimore city, Maryland","35900","11146"
"1400000US24510260501","Census Tract 2605.01, Baltimore city, Maryland","53911","6811"
"1400000US24510260604","Census Tract 2606.04, Baltimore city, Maryland","22027","3675"
"1400000US24510260605","Census Tract 2606.05, Baltimore city, Maryland","37326","8334"
"1400000US24510260700","Census Tract 2607, Baltimore city, Maryland","56818","8531"
"1400000US24510260800","Census Tract 2608, Baltimore city, Maryland","44519","12064"
"1400000US24510260900","Census Tract 2609, Baltimore city, Maryland","99932","12000"
"1400000US24510261000","Census Tract 2610, Baltimore city, Maryland","53194","9711"
"1400000US24510261100","Census Tract 2611, Baltimore city, Maryland","111458","12632"
"1400000US24510270101","Census Tract 2701.01, Baltimore city, Maryland","65469","13413"
"1400000US24510270102","Census Tract 2701.02, Baltimore city, Maryland","66581","7097"
"1400000US24510270200","Census Tract 2702, Baltimore city, Maryland","68036","6389"
"1400000US24510270301","Census Tract 2703.01, Baltimore city, Maryland","67379","11591"
"1400000US24510270302","Census Tract 2703.02, Baltimore city, Maryland","68839","7934"
"1400000US24510270401","Census Tract 2704.01, Baltimore city, Maryland","61786","8993"
"1400000US24510270402","Census Tract 2704.02, Baltimore city, Maryland","72759","11595"
"1400000US24510270501","Census Tract 2705.01, Baltimore city, Maryland","59167","8044"
"1400000US24510270502","Census Tract 2705.02, Baltimore city, Maryland","64375","15023"
"1400000US24510270600","Census Tract 2706, Baltimore city, Maryland","58972","12177"
"1400000US24510270701","Census Tract 2707.01, Baltimore city, Maryland","42176","12129"
"1400000US24510270702","Census Tract 2707.02, Baltimore city, Maryland","50651","4389"
"1400000US24510270703","Census Tract 2707.03, Baltimore city, Maryland","63448","10404"
"1400000US24510270801","Census Tract 2708.01, Baltimore city, Maryland","52546","3707"
"1400000US24510270802","Census Tract 2708.02, Baltimore city, Maryland","50084","10253"
"1400000US24510270803","Census Tract 2708.03, Baltimore city, Maryland","52900","4959"
"1400000US24510270804","Census Tract 2708.04, Baltimore city, Maryland","51268","6553"
"1400000US24510270805","Census Tract 2708.05, Baltimore city, Maryland","56412","4833"
"1400000US24510270901","Census Tract 2709.01, Baltimore city, Maryland","51355","5238"
"1400000US24510270902","Census Tract 2709.02, Baltimore city, Maryland","62946","9075"
"1400000US24510270903","Census Tract 2709.03, Baltimore city, Maryland","44085","7777"
"1400000US24510271001","Census Tract 2710.01, Baltimore city, Maryland","35707","8513"
"1400000US24510271002","Census Tract 2710.02, Baltimore city, Maryland","38358","6230"
"1400000US24510271101","Census Tract 2711.01, Baltimore city, Maryland","47188","21523"
"1400000US24510271102","Census Tract 2711.02, Baltimore city, Maryland","209167","18308"
"1400000US24510271200","Census Tract 2712, Baltimore city, Maryland","135441","29714"
"1400000US24510271300","Census Tract 2713, Baltimore city, Maryland","145966","22713"
"1400000US24510271400","Census Tract 2714, Baltimore city, Maryland","119167","21001"
"1400000US24510271501","Census Tract 2715.01, Baltimore city, Maryland","87422","12306"
"1400000US24510271503","Census Tract 2715.03, Baltimore city, Maryland","71848","11893"
"1400000US24510271600","Census Tract 2716, Baltimore city, Maryland","28161","5345"
"1400000US24510271700","Census Tract 2717, Baltimore city, Maryland","40694","12967"
"1400000US24510271801","Census Tract 2718.01, Baltimore city, Maryland","26938","6868"
"1400000US24510271802","Census Tract 2718.02, Baltimore city, Maryland","29688","3163"
"1400000US24510271900","Census Tract 2719, Baltimore city, Maryland","52200","11747"
"1400000US24510272003","Census Tract 2720.03, Baltimore city, Maryland","64984","6824"
"1400000US24510272004","Census Tract 2720.04, Baltimore city, Maryland","38125","7002"
"1400000US24510272005","Census Tract 2720.05, Baltimore city, Maryland","60250","11626"
"1400000US24510272006","Census Tract 2720.06, Baltimore city, Maryland","30304","8296"
"1400000US24510272007","Census Tract 2720.07, Baltimore city, Maryland","40455","7688"
"1400000US24510280101","Census Tract 2801.01, Baltimore city, Maryland","45458","8281"
"1400000US24510280102","Census Tract 2801.02, Baltimore city, Maryland","47527","11618"
"1400000US24510280200","Census Tract 2802, Baltimore city, Maryland","62857","16103"
"1400000US24510280301","Census Tract 2803.01, Baltimore city, Maryland","40900","4563"
"1400000US24510280302","Census Tract 2803.02, Baltimore city, Maryland","42005","3752"
"1400000US24510280401","Census Tract 2804.01, Baltimore city, Maryland","51309","8834"
"1400000US24510280402","Census Tract 2804.02, Baltimore city, Maryland","40781","5957"
"1400000US24510280403","Census Tract 2804.03, Baltimore city, Maryland","60061","2860"
"1400000US24510280404","Census Tract 2804.04, Baltimore city, Maryland","39479","9866"
"1400000US24510280500","Census Tract 2805, Baltimore city, Maryland","15000","2973"
