"GEO_ID","NAME","B19013_001E","B19013_001M"
"1400000US24005420100","Census Tract 4201, Baltimore County, Maryland","48456","16338"
"1400000US24013512000","Census Tract 5120, Carroll County, Maryland","67917","9526"
"1400000US24005402306","Census Tract 4023.06, Baltimore County, Maryland","54063","13631"
"1400000US24003731308","Census Tract 7313.08, Anne Arundel County, Maryland","73817","10270"
"1400000US24021751002","Census Tract 7510.02, Frederick County, Maryland","76224","14060"
"1400000US24510160200","Census Tract 1602, Baltimore city, Maryland","35167","8759"
"1400000US24510090800","Census Tract 908, Baltimore city, Maryland","27113","5329"
"1400000US24027602202","Census Tract 6022.02, Howard County, Maryland","101311","13948"
"1400000US24031700103","Census Tract 7001.03, Montgomery County, Maryland","153313","12710"
"1400000US24005441101","Census Tract 4411.01, Baltimore County, Maryland","61429","13990"
"1400000US24015031302","Census Tract 313.02, Cecil County, Maryland","63701","7325"
"1400000US24033801214","Census Tract 8012.14, Prince George's County, Maryland","83132","5204"
"1400000US24003731004","Census Tract 7310.04, Anne Arundel County, Maryland","90679","12649"
"1400000US24003750801","Census Tract 7508.01, Anne Arundel County, Maryland","77341","11111"
"1400000US24005490605","Census Tract 4906.05, Baltimore County, Maryland","9150","3176"
"1400000US24033805500","Census Tract 8055, Prince George's County, Maryland","74310","12365"
"1400000US24001000200","Census Tract 2, Allegany County, Maryland","42712","3658"
"1400000US24013508102","Census Tract 5081.02, Carroll County, Maryland","74375","7859"
"1400000US24003731307","Census Tract 7313.07, Anne Arundel County, Maryland","82629","7869"
"1400000US24025303603","Census Tract 3036.03, Harford County, Maryland","120440","13896"
"1400000US24015030905","Census Tract 309.05, Cecil County, Maryland","58287","23084"
"1400000US24031703218","Census Tract 7032.18, Montgomery County, Maryland","50757","8570"
"1400000US24031703301","Census Tract 7033.01, Montgomery County, Maryland","71364","6592"
"1400000US24003701200","Census Tract 7012, Anne Arundel County, Maryland","91875","14906"
"1400000US24019970300","Census Tract 9703, Dorchester County, Maryland","66000","9082"
"1400000US24025301402","Census Tract 3014.02, Harford County, Maryland","80000","8584"
"1400000US24025305200","Census Tract 3052, Harford County, Maryland","66500","13214"
"1400000US24033803402","Census Tract 8034.02, Prince George's County, Maryland","55000","19134"
"1400000US24510120400","Census Tract 1204, Baltimore city, Maryland","38214","8464"
"1400000US24005430600","Census Tract 4306, Baltimore County, Maryland","71833","8437"
"1400000US24015030904","Census Tract 309.04, Cecil County, Maryland","93156","11143"
"1400000US24025303501","Census Tract 3035.01, Harford County, Maryland","85807","13356"
"1400000US24510250206","Census Tract 2502.06, Baltimore city, Maryland","56667","9904"
"1400000US24027605505","Census Tract 6055.05, Howard County, Maryland","178077","13689"
"1400000US24027606907","Census Tract 6069.07, Howard County, Maryland","72585","20043"
"1400000US24033800601","Census Tract 8006.01, Prince George's County, Maryland","103897","6587"
"1400000US24033800705","Census Tract 8007.05, Prince George's County, Maryland","114816","32254"
"1400000US24510151100","Census Tract 1511, Baltimore city, Maryland","41918","9688"
"1400000US24510271501","Census Tract 2715.01, Baltimore city, Maryland","103333","20831"
"1400000US24003740603","Census Tract 7406.03, Anne Arundel County, Maryland","85227","26492"
"1400000US24005440900","Census Tract 4409, Baltimore County, Maryland","42098","9122"
"1400000US24013507702","Census Tract 5077.02, Carroll County, Maryland","59159","11116"
"1400000US24033805202","Census Tract 8052.02, Prince George's County, Maryland","53494","6941"
"1400000US24001002100","Census Tract 21, Allegany County, Maryland","39677","3974"
"1400000US24005408302","Census Tract 4083.02, Baltimore County, Maryland","106822","8161"
"1400000US24033803613","Census Tract 8036.13, Prince George's County, Maryland","52482","12135"
"1400000US24043010801","Census Tract 108.01, Washington County, Maryland","56406","9841"
"1400000US24510060400","Census Tract 604, Baltimore city, Maryland","31731","14748"
"1400000US24023000500","Census Tract 5, Garrett County, Maryland","55741","17202"
"1400000US24033804802","Census Tract 8048.02, Prince George's County, Maryland","36838","10851"
"1400000US24027602100","Census Tract 6021, Howard County, Maryland","154969","16382"
"1400000US24031700606","Census Tract 7006.06, Montgomery County, Maryland","158523","15251"
"1400000US24031700822","Census Tract 7008.22, Montgomery County, Maryland","62813","10895"
"1400000US24005450501","Census Tract 4505.01, Baltimore County, Maryland","39375","9364"
"1400000US24033805801","Census Tract 8058.01, Prince George's County, Maryland","78295","12155"
"1400000US24039930600","Census Tract 9306, Somerset County, Maryland","35865","8992"
"1400000US24027606906","Census Tract 6069.06, Howard County, Maryland","87214","16795"
"1400000US24510060300","Census Tract 603, Baltimore city, Maryland","58240","11284"
"1400000US24005420701","Census Tract 4207.01, Baltimore County, Maryland","39214","5806"
"1400000US24017850711","Census Tract 8507.11, Charles County, Maryland","68311","4249"
"1400000US24510200300","Census Tract 2003, Baltimore city, Maryland","21726","2567"
"1400000US24047951400","Census Tract 9514, Worcester County, Maryland","61107","8442"
"1400000US24001000600","Census Tract 6, Allegany County, Maryland","45343","15377"
"1400000US24015030506","Census Tract 305.06, Cecil County, Maryland","62412","9494"
"1400000US24033803606","Census Tract 8036.06, Prince George's County, Maryland","78750","11506"
"1400000US24510130400","Census Tract 1304, Baltimore city, Maryland","29040","6474"
"1400000US24031703800","Census Tract 7038, Montgomery County, Maryland","56789","8460"
"1400000US24003740701","Census Tract 7407.01, Anne Arundel County, Maryland","89397","6578"
"1400000US24003751000","Census Tract 7510, Anne Arundel County, Maryland","59435","11291"
"1400000US24017850802","Census Tract 8508.02, Charles County, Maryland","68685","12131"
"1400000US24033800517","Census Tract 8005.17, Prince George's County, Maryland","163468","11826"
"1400000US24510240100","Census Tract 2401, Baltimore city, Maryland","105833","17436"
"1400000US24510090400","Census Tract 904, Baltimore city, Maryland","28008","5001"
"1400000US24031701409","Census Tract 7014.09, Montgomery County, Maryland","144324","14125"
"1400000US24031701421","Census Tract 7014.21, Montgomery County, Maryland","73110","28870"
"1400000US24003730502","Census Tract 7305.02, Anne Arundel County, Maryland","87804","16008"
"1400000US24005400400","Census Tract 4004, Baltimore County, Maryland","97904","10996"
"1400000US24033802104","Census Tract 8021.04, Prince George's County, Maryland","42333","7933"
"1400000US24510090100","Census Tract 901, Baltimore city, Maryland","31829","5386"
"1400000US24027605602","Census Tract 6056.02, Howard County, Maryland","111136","10625"
"1400000US24005402604","Census Tract 4026.04, Baltimore County, Maryland","80342","9110"
"1400000US24005491900","Census Tract 4919, Baltimore County, Maryland","58467","4481"
"1400000US24033801406","Census Tract 8014.06, Prince George's County, Maryland","65297","11232"
"1400000US24033801907","Census Tract 8019.07, Prince George's County, Maryland","57475","7984"
"1400000US24510010200","Census Tract 102, Baltimore city, Maryland","68264","7028"
"1400000US24005411201","Census Tract 4112.01, Baltimore County, Maryland","97250","16828"
"1400000US24510240400","Census Tract 2404, Baltimore city, Maryland","82568","8470"
"1400000US24043011302","Census Tract 113.02, Washington County, Maryland","84444","10562"
"1400000US24031701214","Census Tract 7012.14, Montgomery County, Maryland","83533","6421"
"1400000US24031701505","Census Tract 7015.05, Montgomery County, Maryland","75918","14597"
"1400000US24033801408","Census Tract 8014.08, Prince George's County, Maryland","64053","10773"
"1400000US24033803523","Census Tract 8035.23, Prince George's County, Maryland","125104","28938"
"1400000US24033807301","Census Tract 8073.01, Prince George's County, Maryland","61146","11846"
"1400000US24031700811","Census Tract 7008.11, Montgomery County, Maryland","82650","7560"
"1400000US24013513001","Census Tract 5130.01, Carroll County, Maryland","74938","14782"
"1400000US24017850801","Census Tract 8508.01, Charles County, Maryland","107056","19292"
"1400000US24031703502","Census Tract 7035.02, Montgomery County, Maryland","71406","19268"
"1400000US24021775600","Census Tract 7756, Frederick County, Maryland","111250","20495"
"1400000US24025302801","Census Tract 3028.01, Harford County, Maryland","71906","14552"
"1400000US24510260201","Census Tract 2602.01, Baltimore city, Maryland","39737","9082"
"1400000US24021752601","Census Tract 7526.01, Frederick County, Maryland","114865","12222"
"1400000US24005491600","Census Tract 4916, Baltimore County, Maryland","53705","4345"
"1400000US24003731002","Census Tract 7310.02, Anne Arundel County, Maryland","111307","10936"
"1400000US24003731201","Census Tract 7312.01, Anne Arundel County, Maryland","115671","11446"
"1400000US24015030602","Census Tract 306.02, Cecil County, Maryland","79883","6774"
"1400000US24033804900","Census Tract 8049, Prince George's County, Maryland","52853","9847"
"1400000US24033805802","Census Tract 8058.02, Prince George's County, Maryland","65909","11020"
"1400000US24035811000","Census Tract 8110, Queen Anne's County, Maryland","79695","11453"
"1400000US24045010501","Census Tract 105.01, Wicomico County, Maryland","55805","9078"
"1400000US24003702701","Census Tract 7027.01, Anne Arundel County, Maryland","83698","11641"
"1400000US24003750201","Census Tract 7502.01, Anne Arundel County, Maryland","61528","10975"
"1400000US24033801104","Census Tract 8011.04, Prince George's County, Maryland","54107","12295"
"1400000US24031706010","Census Tract 7060.10, Montgomery County, Maryland","133646","38461"
"1400000US24045010502","Census Tract 105.02, Wicomico County, Maryland","39528","3023"
"1400000US24009860703","Census Tract 8607.03, Calvert County, Maryland","75246","7389"
"1400000US24510120300","Census Tract 1203, Baltimore city, Maryland","39472","3181"
"1400000US24035810100","Census Tract 8101, Queen Anne's County, Maryland","51133","9777"
"1400000US24031700706","Census Tract 7007.06, Montgomery County, Maryland","66026","6033"
"1400000US24045010400","Census Tract 104, Wicomico County, Maryland","54537","9259"
"1400000US24031703901","Census Tract 7039.01, Montgomery County, Maryland","108875","14222"
"1400000US24031706013","Census Tract 7060.13, Montgomery County, Maryland","194886","49660"
"1400000US24021750600","Census Tract 7506, Frederick County, Maryland","79589","4542"
"1400000US24047950000","Census Tract 9500, Worcester County, Maryland","52991","21798"
"1400000US24033801208","Census Tract 8012.08, Prince George's County, Maryland","116000","22239"
"1400000US24005403401","Census Tract 4034.01, Baltimore County, Maryland","53173","10880"
"1400000US24037875100","Census Tract 8751, St. Mary's County, Maryland","84198","7513"
"1400000US24021750801","Census Tract 7508.01, Frederick County, Maryland","48911","12051"
"1400000US24021751902","Census Tract 7519.02, Frederick County, Maryland","97957","14147"
"1400000US24005402504","Census Tract 4025.04, Baltimore County, Maryland","93205","11957"
"1400000US24005411306","Census Tract 4113.06, Baltimore County, Maryland","77792","10234"
"1400000US24510250402","Census Tract 2504.02, Baltimore city, Maryland","29635","6939"
"1400000US24033800105","Census Tract 8001.05, Prince George's County, Maryland","80595","10167"
"1400000US24510250204","Census Tract 2502.04, Baltimore city, Maryland","13297","1960"
"1400000US24033806711","Census Tract 8067.11, Prince George's County, Maryland","54545","5724"
"1400000US24031700310","Census Tract 7003.10, Montgomery County, Maryland","75566","9082"
"1400000US24005492101","Census Tract 4921.01, Baltimore County, Maryland","46972","14055"
"1400000US24013508101","Census Tract 5081.01, Carroll County, Maryland","80000","15733"
"1400000US24005420401","Census Tract 4204.01, Baltimore County, Maryland","58359","5300"
"1400000US24005451900","Census Tract 4519, Baltimore County, Maryland","56786","5459"
"1400000US24013504202","Census Tract 5042.02, Carroll County, Maryland","103596","14775"
"1400000US24031701206","Census Tract 7012.06, Montgomery County, Maryland","137790","6921"
"1400000US24031700204","Census Tract 7002.04, Montgomery County, Maryland","81827","7406"
"1400000US24009860300","Census Tract 8603, Calvert County, Maryland","111438","7401"
"1400000US24029950200","Census Tract 9502, Kent County, Maryland","63491","5978"
"1400000US24033801801","Census Tract 8018.01, Prince George's County, Maryland","48036","13300"
"1400000US24033800211","Census Tract 8002.11, Prince George's County, Maryland","50851","4527"
"1400000US24033801311","Census Tract 8013.11, Prince George's County, Maryland","97237","12496"
"1400000US24041960700","Census Tract 9607, Talbot County, Maryland","59485","8759"
"1400000US24031704502","Census Tract 7045.02, Montgomery County, Maryland","184500","28253"
"1400000US24021770700","Census Tract 7707, Frederick County, Maryland","85809","17550"
"1400000US24001000800","Census Tract 8, Allegany County, Maryland","30128","4695"
"1400000US24033807000","Census Tract 8070, Prince George's County, Maryland","42679","15205"
"1400000US24025303502","Census Tract 3035.02, Harford County, Maryland","97846","13181"
"1400000US24047950700","Census Tract 9507, Worcester County, Maryland","76927","21900"
"1400000US24005408704","Census Tract 4087.04, Baltimore County, Maryland","132743","14875"
"1400000US24510090600","Census Tract 906, Baltimore city, Maryland","36109","8449"
"1400000US24003708004","Census Tract 7080.04, Anne Arundel County, Maryland","64504","15268"
"1400000US24021752301","Census Tract 7523.01, Frederick County, Maryland","84756","13427"
"1400000US24003751103","Census Tract 7511.03, Anne Arundel County, Maryland","74500","9815"
"1400000US24033800109","Census Tract 8001.09, Prince George's County, Maryland","55954","6807"
"1400000US24510270802","Census Tract 2708.02, Baltimore city, Maryland","44192","7094"
"1400000US24510271400","Census Tract 2714, Baltimore city, Maryland","105833","20681"
"1400000US24025302200","Census Tract 3022, Harford County, Maryland","73510","8140"
"1400000US24031700824","Census Tract 7008.24, Montgomery County, Maryland","141351","24990"
"1400000US24005405000","Census Tract 4050, Baltimore County, Maryland","84031","11004"
"1400000US24031701704","Census Tract 7017.04, Montgomery County, Maryland","85071","21901"
"1400000US24031704700","Census Tract 7047, Montgomery County, Maryland","247064","19104"
"1400000US24003706700","Census Tract 7067, Anne Arundel County, Maryland","118500","25264"
"1400000US24025303102","Census Tract 3031.02, Harford County, Maryland","119706","16922"
"1400000US24031700828","Census Tract 7008.28, Montgomery County, Maryland","153833","10100"
"1400000US24005491500","Census Tract 4915, Baltimore County, Maryland","48578","8233"
"1400000US24033802103","Census Tract 8021.03, Prince George's County, Maryland","83008","6322"
"1400000US24027606803","Census Tract 6068.03, Howard County, Maryland","95089","14960"
"1400000US24033801308","Census Tract 8013.08, Prince George's County, Maryland","112773","13489"
"1400000US24017850713","Census Tract 8507.13, Charles County, Maryland","113011","5990"
"1400000US24033805000","Census Tract 8050, Prince George's County, Maryland","70407","13097"
"1400000US24031700902","Census Tract 7009.02, Montgomery County, Maryland","81964","14269"
"1400000US24021751802","Census Tract 7518.02, Frederick County, Maryland","108272","18613"
"1400000US24011955302","Census Tract 9553.02, Caroline County, Maryland","63352","10094"
"1400000US24043010900","Census Tract 109, Washington County, Maryland","74276","7769"
"1400000US24005420702","Census Tract 4207.02, Baltimore County, Maryland","56532","9298"
"1400000US24033800102","Census Tract 8001.02, Prince George's County, Maryland","57593","6150"
"1400000US24003701300","Census Tract 7013, Anne Arundel County, Maryland","113542","13685"
"1400000US24003706600","Census Tract 7066, Anne Arundel County, Maryland","86827","11637"
"1400000US24019970200","Census Tract 9702, Dorchester County, Maryland","52639","10026"
"1400000US24023000300","Census Tract 3, Garrett County, Maryland","46941","7181"
"1400000US24510160600","Census Tract 1606, Baltimore city, Maryland","23411","5799"
"1400000US24045010800","Census Tract 108, Wicomico County, Maryland","60100","11687"
"1400000US24021751801","Census Tract 7518.01, Frederick County, Maryland","110463","8009"
"1400000US24017850708","Census Tract 8507.08, Charles County, Maryland","123164","14880"
"1400000US24033804002","Census Tract 8040.02, Prince George's County, Maryland","55847","10690"
"1400000US24037875700","Census Tract 8757, St. Mary's County, Maryland","101342","11336"
"1400000US24019970500","Census Tract 9705, Dorchester County, Maryland","22589","9696"
"1400000US24003740702","Census Tract 7407.02, Anne Arundel County, Maryland","107198","13390"
"1400000US24003702204","Census Tract 7022.04, Anne Arundel County, Maryland","134891","14152"
"1400000US24510120201","Census Tract 1202.01, Baltimore city, Maryland","55034","15236"
"1400000US24043000900","Census Tract 9, Washington County, Maryland","29607","5648"
"1400000US24031703602","Census Tract 7036.02, Montgomery County, Maryland","117500","14226"
"1400000US24003701400","Census Tract 7014, Anne Arundel County, Maryland","125304","24246"
"1400000US24023000700","Census Tract 7, Garrett County, Maryland","36654","6648"
"1400000US24033800800","Census Tract 8008, Prince George's County, Maryland","104728","5274"
"1400000US24031701313","Census Tract 7013.13, Montgomery County, Maryland","112635","9324"
"1400000US24033800412","Census Tract 8004.12, Prince George's County, Maryland","59703","28804"
"1400000US24510270703","Census Tract 2707.03, Baltimore city, Maryland","66250","8168"
"1400000US24045000400","Census Tract 4, Wicomico County, Maryland","37292","7404"
"1400000US24005450300","Census Tract 4503, Baltimore County, Maryland","58169","7912"
"1400000US24510260501","Census Tract 2605.01, Baltimore city, Maryland","44113","6866"
"1400000US24031701312","Census Tract 7013.12, Montgomery County, Maryland","133824","11189"
"1400000US24021752501","Census Tract 7525.01, Frederick County, Maryland","91724","11395"
"1400000US24033801500","Census Tract 8015, Prince George's County, Maryland","71645","9064"
"1400000US24031704503","Census Tract 7045.03, Montgomery County, Maryland","160069","22341"
"1400000US24510270903","Census Tract 2709.03, Baltimore city, Maryland","49361","11063"
"1400000US24003731204","Census Tract 7312.04, Anne Arundel County, Maryland","83274","32268"
"1400000US24005402506","Census Tract 4025.06, Baltimore County, Maryland","70341","9343"
"1400000US24025306100","Census Tract 3061, Harford County, Maryland","41461","8910"
"1400000US24005411408","Census Tract 4114.08, Baltimore County, Maryland","53213","4837"
"1400000US24043000700","Census Tract 7, Washington County, Maryland","24232","1855"
"1400000US24033800103","Census Tract 8001.03, Prince George's County, Maryland","53906","8329"
"1400000US24033802600","Census Tract 8026, Prince George's County, Maryland","53136","4221"
"1400000US24025301102","Census Tract 3011.02, Harford County, Maryland","104861","24974"
"1400000US24005491201","Census Tract 4912.01, Baltimore County, Maryland","67784","9842"
"1400000US24047950600","Census Tract 9506, Worcester County, Maryland","67083","8417"
"1400000US24031701503","Census Tract 7015.03, Montgomery County, Maryland","94261","12524"
"1400000US24003750203","Census Tract 7502.03, Anne Arundel County, Maryland","58403","11390"
"1400000US24005401200","Census Tract 4012, Baltimore County, Maryland","64271","6249"
"1400000US24005490302","Census Tract 4903.02, Baltimore County, Maryland","59844","13608"
"1400000US24031702302","Census Tract 7023.02, Montgomery County, Maryland","73367","10815"
"1400000US24005402304","Census Tract 4023.04, Baltimore County, Maryland","57317","13190"
"1400000US24009860600","Census Tract 8606, Calvert County, Maryland","126607","13601"
"1400000US24510160500","Census Tract 1605, Baltimore city, Maryland","29438","5729"
"1400000US24510240300","Census Tract 2403, Baltimore city, Maryland","114844","24231"
"1400000US24047950800","Census Tract 9508, Worcester County, Maryland","66737","6881"
"1400000US24029950300","Census Tract 9503, Kent County, Maryland","31926","8073"
"1400000US24009860101","Census Tract 8601.01, Calvert County, Maryland","105230","26683"
"1400000US24025303101","Census Tract 3031.01, Harford County, Maryland","96197","15758"
"1400000US24027605504","Census Tract 6055.04, Howard County, Maryland","202571","18569"
"1400000US24037875902","Census Tract 8759.02, St. Mary's County, Maryland","64196","9029"
"1400000US24025302902","Census Tract 3029.02, Harford County, Maryland","54495","7601"
"1400000US24005440300","Census Tract 4403, Baltimore County, Maryland","56597","11937"
"1400000US24041960600","Census Tract 9606, Talbot County, Maryland","77763","10715"
"1400000US24031701220","Census Tract 7012.20, Montgomery County, Maryland","195568","41381"
"1400000US24003702402","Census Tract 7024.02, Anne Arundel County, Maryland","97481","7421"
"1400000US24021767500","Census Tract 7675, Frederick County, Maryland","71645","5331"
"1400000US24005401301","Census Tract 4013.01, Baltimore County, Maryland","60000","8248"
"1400000US24005440800","Census Tract 4408, Baltimore County, Maryland","57712","15080"
"1400000US24033800509","Census Tract 8005.09, Prince George's County, Maryland","101202","16431"
"1400000US24033800209","Census Tract 8002.09, Prince George's County, Maryland","51433","9828"
"1400000US24033800403","Census Tract 8004.03, Prince George's County, Maryland","121098","7069"
"1400000US24041960300","Census Tract 9603, Talbot County, Maryland","43056","8909"
"1400000US24031701423","Census Tract 7014.23, Montgomery County, Maryland","63681","13358"
"1400000US24017851200","Census Tract 8512, Charles County, Maryland","67500","13030"
"1400000US24025303201","Census Tract 3032.01, Harford County, Maryland","100857","11991"
"1400000US24025305300","Census Tract 3053, Harford County, Maryland","67438","10665"
"1400000US24005408200","Census Tract 4082, Baltimore County, Maryland","138958","53023"
"1400000US24031703401","Census Tract 7034.01, Montgomery County, Maryland","75435","5242"
"1400000US24027605601","Census Tract 6056.01, Howard County, Maryland","71516","9916"
"1400000US24005408702","Census Tract 4087.02, Baltimore County, Maryland","107050","15497"
"1400000US24013506101","Census Tract 5061.01, Carroll County, Maryland","80985","9273"
"1400000US24510180300","Census Tract 1803, Baltimore city, Maryland","24531","8689"
"1400000US24003750202","Census Tract 7502.02, Anne Arundel County, Maryland","63859","19192"
"1400000US24005400701","Census Tract 4007.01, Baltimore County, Maryland","58328","5285"
"1400000US24033803513","Census Tract 8035.13, Prince George's County, Maryland","73393","22530"
"1400000US24035810700","Census Tract 8107, Queen Anne's County, Maryland","86261","6078"
"1400000US24031702700","Census Tract 7027, Montgomery County, Maryland","98864","15260"
"1400000US24031704600","Census Tract 7046, Montgomery County, Maryland","146116","14549"
"1400000US24033804101","Census Tract 8041.01, Prince George's County, Maryland","72083","5638"
"1400000US24510280500","Census Tract 2805, Baltimore city, Maryland","9627","579"
"1400000US24510010500","Census Tract 105, Baltimore city, Maryland","96875","17439"
"1400000US24043010500","Census Tract 105, Washington County, Maryland","57708","8468"
"1400000US24031700722","Census Tract 7007.22, Montgomery County, Maryland","79309","17058"
"1400000US24510271200","Census Tract 2712, Baltimore city, Maryland","114676","30841"
"1400000US24033803520","Census Tract 8035.20, Prince George's County, Maryland","106438","21582"
"1400000US24510200600","Census Tract 2006, Baltimore city, Maryland","31514","9092"
"1400000US24510270702","Census Tract 2707.02, Baltimore city, Maryland","42162","16307"
"1400000US24021752102","Census Tract 7521.02, Frederick County, Maryland","106992","22900"
"1400000US24033801307","Census Tract 8013.07, Prince George's County, Maryland","128718","9927"
"1400000US24001000500","Census Tract 5, Allegany County, Maryland","28141","6946"
"1400000US24025306200","Census Tract 3062, Harford County, Maryland","49000","6256"
"1400000US24031700306","Census Tract 7003.06, Montgomery County, Maryland","110737","9958"
"1400000US24005400500","Census Tract 4005, Baltimore County, Maryland","120333","17164"
"1400000US24005440701","Census Tract 4407.01, Baltimore County, Maryland","49018","11163"
"1400000US24033801305","Census Tract 8013.05, Prince George's County, Maryland","97045","12593"
"1400000US24005440702","Census Tract 4407.02, Baltimore County, Maryland","75339","19072"
"1400000US24510150300","Census Tract 1503, Baltimore city, Maryland","30377","6277"
"1400000US24031701508","Census Tract 7015.08, Montgomery County, Maryland","52764","10306"
"1400000US24005491202","Census Tract 4912.02, Baltimore County, Maryland","73867","12603"
"1400000US24031701202","Census Tract 7012.02, Montgomery County, Maryland","139696","11566"
"1400000US24037876002","Census Tract 8760.02, St. Mary's County, Maryland","85247","9677"
"1400000US24031700500","Census Tract 7005, Montgomery County, Maryland","101724","29451"
"1400000US24510270805","Census Tract 2708.05, Baltimore city, Maryland","43481","6955"
"1400000US24021752602","Census Tract 7526.02, Frederick County, Maryland","90972","14627"
"1400000US24033801309","Census Tract 8013.09, Prince George's County, Maryland","127700","21701"
"1400000US24510272004","Census Tract 2720.04, Baltimore city, Maryland","51897","9788"
"1400000US24005402505","Census Tract 4025.05, Baltimore County, Maryland","48588","11659"
"1400000US24027602305","Census Tract 6023.05, Howard County, Maryland","155625","21872"
"1400000US24009860102","Census Tract 8601.02, Calvert County, Maryland","110833","18163"
"1400000US24033806800","Census Tract 8068, Prince George's County, Maryland","103750","13714"
"1400000US24021750506","Census Tract 7505.06, Frederick County, Maryland","105568","21038"
"1400000US24005401000","Census Tract 4010, Baltimore County, Maryland","62230","34547"
"1400000US24017851001","Census Tract 8510.01, Charles County, Maryland","96115","12290"
"1400000US24035810300","Census Tract 8103, Queen Anne's County, Maryland","73226","8978"
"1400000US24041960201","Census Tract 9602.01, Talbot County, Maryland","77868","13246"
"1400000US24043010802","Census Tract 108.02, Washington County, Maryland","47015","4231"
"1400000US24510070400","Census Tract 704, Baltimore city, Maryland","15658","5066"
"1400000US24033800106","Census Tract 8001.06, Prince George's County, Maryland","86333","14562"
"1400000US24017850709","Census Tract 8507.09, Charles County, Maryland","77143","8732"
"1400000US24510270200","Census Tract 2702, Baltimore city, Maryland","64697","11775"
"1400000US24043001002","Census Tract 10.02, Washington County, Maryland","59656","3737"
"1400000US24045000300","Census Tract 3, Wicomico County, Maryland","25071","7663"
"1400000US24031704501","Census Tract 7045.01, Montgomery County, Maryland","120417","20536"
"1400000US24027606806","Census Tract 6068.06, Howard County, Maryland","126930","12310"
"1400000US24003740303","Census Tract 7403.03, Anne Arundel County, Maryland","82942","9003"
"1400000US24041960501","Census Tract 9605.01, Talbot County, Maryland","82179","9555"
"1400000US24510030100","Census Tract 301, Baltimore city, Maryland","16899","9975"
"1400000US24025301205","Census Tract 3012.05, Harford County, Maryland","80568","7464"
"1400000US24005408506","Census Tract 4085.06, Baltimore County, Maryland","48933","9474"
"1400000US24005411307","Census Tract 4113.07, Baltimore County, Maryland","71403","7824"
"1400000US24510151200","Census Tract 1512, Baltimore city, Maryland","13635","8481"
"1400000US24033806706","Census Tract 8067.06, Prince George's County, Maryland","76429","4801"
"1400000US24003702702","Census Tract 7027.02, Anne Arundel County, Maryland","133846","12883"
"1400000US24031700835","Census Tract 7008.35, Montgomery County, Maryland","141266","8397"
"1400000US24009860401","Census Tract 8604.01, Calvert County, Maryland","85139","8141"
"1400000US24033801004","Census Tract 8010.04, Prince George's County, Maryland","112191","5043"
"1400000US24033803601","Census Tract 8036.01, Prince George's County, Maryland","95357","6392"
"1400000US24031701306","Census Tract 7013.06, Montgomery County, Maryland","144714","11874"
"1400000US24031701216","Census Tract 7012.16, Montgomery County, Maryland","91652","19289"
"1400000US24003741000","Census Tract 7410, Anne Arundel County, Maryland","115927","4753"
"1400000US24510260302","Census Tract 2603.02, Baltimore city, Maryland","49961","10647"
"1400000US24031705000","Census Tract 7050, Montgomery County, Maryland","117336","19450"
"1400000US24033805907","Census Tract 8059.07, Prince George's County, Maryland","54090","9153"
"1400000US24510200400","Census Tract 2004, Baltimore city, Maryland","30383","15442"
"1400000US24031703216","Census Tract 7032.16, Montgomery County, Maryland","56510","7570"
"1400000US24003750803","Census Tract 7508.03, Anne Arundel County, Maryland","58948","8141"
"1400000US24013504201","Census Tract 5042.01, Carroll County, Maryland","87768","14638"
"1400000US24015030601","Census Tract 306.01, Cecil County, Maryland","78375","4264"
"1400000US24037875202","Census Tract 8752.02, St. Mary's County, Maryland","89163","4724"
"1400000US24021751004","Census Tract 7510.04, Frederick County, Maryland","95708","17520"
"1400000US24005400100","Census Tract 4001, Baltimore County, Maryland","52188","12924"
"1400000US24510250103","Census Tract 2501.03, Baltimore city, Maryland","40027","5270"
"1400000US24510260203","Census Tract 2602.03, Baltimore city, Maryland","33808","5335"
"1400000US24003731102","Census Tract 7311.02, Anne Arundel County, Maryland","93182","5864"
"1400000US24027606704","Census Tract 6067.04, Howard County, Maryland","92194","8358"
"1400000US24033801405","Census Tract 8014.05, Prince George's County, Maryland","64605","6250"
"1400000US24033806602","Census Tract 8066.02, Prince George's County, Maryland","59282","11975"
"1400000US24033807304","Census Tract 8073.04, Prince George's County, Maryland","87163","13926"
"1400000US24005401503","Census Tract 4015.03, Baltimore County, Maryland","84669","8972"
"1400000US24510270301","Census Tract 2703.01, Baltimore city, Maryland","57813","8173"
"1400000US24510271300","Census Tract 2713, Baltimore city, Maryland","125185","17867"
"1400000US24031700715","Census Tract 7007.15, Montgomery County, Maryland","100088","7819"
"1400000US24005452100","Census Tract 4521, Baltimore County, Maryland","54272","7025"
"1400000US24033806100","Census Tract 8061, Prince George's County, Maryland","62792","17215"
"1400000US24031701410","Census Tract 7014.10, Montgomery County, Maryland","85583","9494"
"1400000US24031703501","Census Tract 7035.01, Montgomery County, Maryland","56638","7601"
"1400000US24031700901","Census Tract 7009.01, Montgomery County, Maryland","76250","17199"
"1400000US24510260303","Census Tract 2603.03, Baltimore city, Maryland","18052","7815"
"1400000US24001000400","Census Tract 4, Allegany County, Maryland","39583","8714"
"1400000US24021751302","Census Tract 7513.02, Frederick County, Maryland","77422","11077"
"1400000US24510200500","Census Tract 2005, Baltimore city, Maryland","30246","6486"
