GEO_ID,NAME,total,total.under25K,total.under25K.insured,total.under25K.insured.private,total.under25K.insured.public,total.under25K.uninsured,total.25Kto50K,total.25Kto50K.insured,total.25Kto50K.insured.private,total.25Kto50K.insured.public,total.25Kto50K.uninsured,total.50Kto75K,total.50Kto75K.insured,total.50Kto75K.insured.private,total.50Kto75K.insured.public,total.50Kto75K.uninsured,total.75Kto100K,total.75Kto100K.insured,total.75Kto100K.insured.private,total.75Kto100K.insured.public,total.75Kto100K.uninsured,total.100Kplus,total.100Kplus.insured,total.100Kplus.insured.private,total.100Kplus.insured.public,total.100Kplus.uninsured
1400000US24035810300,"Census Tract 8103, Queen Anne's County, Maryland",4413,485,470,177,430,15,963,877,529,517,86,860,784,529,386,76,652,646,543,224,6,1453,1447,1327,284,6
1400000US24035810400,"Census Tract 8104, Queen Anne's County, Maryland",5817,201,188,99,188,13,333,296,244,156,37,807,755,618,300,52,731,731,601,197,0,3745,3629,3366,570,116
1400000US24035810500,"Census Tract 8105, Queen Anne's County, Maryland",5381,244,224,166,89,20,719,668,416,437,51,633,564,430,264,69,637,577,511,233,60,3148,3096,3073,318,52
1400000US24035810600,"Census Tract 8106, Queen Anne's County, Maryland",4957,371,350,178,270,21,403,403,296,270,0,641,641,607,133,0,340,281,250,46,59,3202,3023,2484,1055,179
1400000US24035810700,"Census Tract 8107, Queen Anne's County, Maryland",4024,495,471,117,385,24,661,639,97,573,22,479,469,444,136,10,521,500,427,185,21,1868,1804,1690,275,64
1400000US24035810800,"Census Tract 8108, Queen Anne's County, Maryland",5639,292,292,112,223,0,413,363,293,288,50,711,648,523,322,63,779,779,768,98,0,3444,3318,2968,583,126
1400000US24035810901,"Census Tract 8109.01, Queen Anne's County, Maryland",4978,123,123,82,86,0,467,440,394,225,27,479,462,394,163,17,616,587,510,191,29,3293,3281,3076,522,12
1400000US24035810902,"Census Tract 8109.02, Queen Anne's County, Maryland",2938,108,101,85,65,7,326,301,186,222,25,423,388,327,102,35,589,589,551,127,0,1492,1492,1413,222,0
1400000US24035811000,"Census Tract 8110, Queen Anne's County, Maryland",4503,423,404,197,308,19,465,437,253,268,28,899,504,420,209,395,396,378,335,83,18,2320,2296,2132,362,24
1400000US24035990000,"Census Tract 9900, Queen Anne's County, Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US24035990100,"Census Tract 9901, Queen Anne's County, Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US24035990200,"Census Tract 9902, Queen Anne's County, Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US24037875000,"Census Tract 8750, St. Mary's County, Maryland",6454,556,556,272,312,0,592,578,338,396,14,744,708,644,206,36,896,896,896,163,0,3666,3594,3375,430,72
1400000US24037875100,"Census Tract 8751, St. Mary's County, Maryland",5372,176,166,134,92,10,677,567,321,364,110,519,455,362,224,64,1306,1168,970,336,138,2694,2136,2088,242,558
1400000US24037875201,"Census Tract 8752.01, St. Mary's County, Maryland",5025,422,401,242,293,21,651,643,401,312,8,523,382,315,126,141,592,586,514,178,6,2837,2785,2738,232,52
1400000US24037875202,"Census Tract 8752.02, St. Mary's County, Maryland",6112,452,323,116,249,129,413,413,339,147,0,1268,958,659,387,310,714,714,687,119,0,3265,3216,3112,290,49
1400000US24037875300,"Census Tract 8753, St. Mary's County, Maryland",2958,486,447,173,362,39,578,565,237,399,13,546,534,503,191,12,521,503,477,116,18,827,789,711,160,38
1400000US24037875400,"Census Tract 8754, St. Mary's County, Maryland",6391,609,591,230,528,18,760,692,398,453,68,636,636,621,253,0,607,566,566,90,41,3779,3722,3616,477,57
1400000US24037875500,"Census Tract 8755, St. Mary's County, Maryland",10320,553,378,165,307,175,962,861,641,487,101,1506,1395,1206,331,111,1417,1402,1282,171,15,5882,5784,5614,548,98
1400000US24037875600,"Census Tract 8756, St. Mary's County, Maryland",8498,354,354,181,277,0,942,929,657,439,13,793,741,681,133,52,1680,1478,1436,186,202,4729,4650,4412,638,79
1400000US24037875700,"Census Tract 8757, St. Mary's County, Maryland",7299,455,442,321,349,13,768,733,417,626,35,750,750,647,343,0,981,947,749,487,34,4345,4145,3979,596,200
1400000US24037875801,"Census Tract 8758.01, St. Mary's County, Maryland",1066,72,72,72,0,0,326,326,326,2,0,331,331,325,13,0,181,181,181,8,0,156,156,150,14,0
1400000US24037875802,"Census Tract 8758.02, St. Mary's County, Maryland",4235,81,81,48,60,0,591,525,245,387,66,407,385,335,156,22,762,749,705,202,13,2394,2219,2093,401,175
1400000US24037875901,"Census Tract 8759.01, St. Mary's County, Maryland",6693,397,319,96,281,78,550,452,337,252,98,1273,1259,1091,236,14,1051,988,928,113,63,3422,3422,3082,506,0
1400000US24037875902,"Census Tract 8759.02, St. Mary's County, Maryland",8613,1221,1207,460,878,14,1862,1697,968,904,165,1072,905,539,485,167,1192,837,685,175,355,3266,3134,2736,815,132
1400000US24037876001,"Census Tract 8760.01, St. Mary's County, Maryland",4957,946,909,122,835,37,1124,999,446,674,125,638,568,558,204,70,597,587,548,150,10,1652,1499,1252,385,153
1400000US24037876002,"Census Tract 8760.02, St. Mary's County, Maryland",9484,1182,856,451,470,326,992,791,452,455,201,1600,1585,1435,260,15,1693,1467,1211,398,226,4017,3973,3788,446,44
1400000US24037876100,"Census Tract 8761, St. Mary's County, Maryland",7689,555,555,117,498,0,825,751,369,517,74,874,768,635,410,106,850,850,779,210,0,4585,4440,4072,855,145
1400000US24037876200,"Census Tract 8762, St. Mary's County, Maryland",5246,498,409,235,210,89,627,627,520,433,0,565,545,508,138,20,644,644,451,339,0,2912,2825,2447,667,87
1400000US24037990000,"Census Tract 9900, St. Mary's County, Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US24039930101,"Census Tract 9301.01, Somerset County, Maryland",4956,1898,1807,871,1076,91,1228,1034,279,876,194,665,647,418,353,18,745,557,348,209,188,420,362,264,146,58
1400000US24039930102,"Census Tract 9301.02, Somerset County, Maryland",3960,858,767,59,759,91,1057,1029,563,573,28,597,547,332,371,50,651,581,524,144,70,797,776,740,165,21
1400000US24039930200,"Census Tract 9302, Somerset County, Maryland",1698,560,501,155,444,59,308,304,252,159,4,436,339,237,204,97,124,106,89,53,18,270,263,260,41,7
1400000US24039930300,"Census Tract 9303, Somerset County, Maryland",2077,279,261,133,239,18,549,362,195,220,187,394,385,377,65,9,146,146,103,97,0,709,627,554,172,82
1400000US24039930500,"Census Tract 9305, Somerset County, Maryland",4098,581,555,218,459,26,1009,992,508,686,17,1038,914,788,272,124,706,694,666,173,12,764,692,528,212,72
1400000US24039930600,"Census Tract 9306, Somerset County, Maryland",2933,1004,910,154,821,94,968,812,441,501,156,404,364,265,169,40,206,206,119,134,0,351,351,302,99,0
1400000US24039980400,"Census Tract 9804, Somerset County, Maryland",44,5,5,0,5,0,13,13,13,8,0,8,8,8,8,0,0,0,0,0,0,18,18,18,9,0
1400000US24039990100,"Census Tract 9901, Somerset County, Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US24041960100,"Census Tract 9601, Talbot County, Maryland",4268,273,273,170,153,0,618,546,364,366,72,599,570,368,271,29,685,681,563,294,4,2093,2075,1782,474,18
1400000US24041960201,"Census Tract 9602.01, Talbot County, Maryland",3940,516,446,253,314,70,460,426,330,283,34,327,327,240,228,0,301,301,259,245,0,2336,2254,2099,674,82
1400000US24041960300,"Census Tract 9603, Talbot County, Maryland",3765,793,768,143,718,25,1415,1263,768,775,152,575,514,441,241,61,279,272,252,80,7,703,624,558,156,79
1400000US24041960400,"Census Tract 9604, Talbot County, Maryland",5068,955,810,571,400,145,1926,1540,860,1061,386,831,809,668,303,22,630,619,580,173,11,726,726,661,145,0
1400000US24041960501,"Census Tract 9605.01, Talbot County, Maryland",4884,471,366,142,307,105,739,720,431,466,19,633,599,559,220,34,845,827,770,251,18,2196,2024,1896,262,172
1400000US24041960502,"Census Tract 9605.02, Talbot County, Maryland",3931,623,543,222,455,80,411,390,286,266,21,849,836,749,415,13,724,724,657,259,0,1324,1315,1252,339,9
1400000US24041960600,"Census Tract 9606, Talbot County, Maryland",1639,119,97,34,80,22,256,256,163,170,0,277,268,226,128,9,283,277,247,99,6,704,704,641,247,0
1400000US24041960700,"Census Tract 9607, Talbot County, Maryland",3344,415,352,257,207,63,445,432,308,341,13,610,558,477,305,52,493,482,468,158,11,1381,1341,1257,624,40
1400000US24041960800,"Census Tract 9608, Talbot County, Maryland",1939,287,252,89,230,35,272,262,224,124,10,366,252,120,214,114,412,384,384,112,28,602,596,487,222,6
1400000US24041960900,"Census Tract 9609, Talbot County, Maryland",4242,533,469,188,409,64,499,467,330,316,32,862,790,658,294,72,626,624,542,226,2,1722,1672,1570,509,50
1400000US24041990000,"Census Tract 9900, Talbot County, Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US24043000100,"Census Tract 1, Washington County, Maryland",3245,344,344,155,318,0,519,482,324,233,37,771,726,668,158,45,606,606,567,71,0,1005,994,947,131,11
1400000US24043000200,"Census Tract 2, Washington County, Maryland",3383,597,485,312,269,112,664,664,504,378,0,783,715,600,281,68,562,562,510,86,0,777,769,733,169,8
1400000US24043000301,"Census Tract 3.01, Washington County, Maryland",3137,1028,930,134,835,98,636,601,345,360,35,569,529,456,186,40,455,338,253,124,117,449,439,354,93,10
1400000US24043000302,"Census Tract 3.02, Washington County, Maryland",2770,504,327,93,294,177,1030,987,222,852,43,471,471,261,248,0,452,408,311,97,44,313,273,236,58,40
1400000US24043000400,"Census Tract 4, Washington County, Maryland",1494,737,644,141,589,93,412,363,169,257,49,125,112,62,52,13,128,110,64,54,18,92,92,91,22,0
1400000US24043000500,"Census Tract 5, Washington County, Maryland",5571,1499,1364,289,1230,135,1026,960,641,483,66,1691,1509,1307,403,182,832,755,632,123,77,523,476,267,238,47
1400000US24043000601,"Census Tract 6.01, Washington County, Maryland",2361,486,442,120,390,44,652,575,172,439,77,295,266,231,86,29,453,366,291,82,87,475,407,367,64,68
1400000US24043000602,"Census Tract 6.02, Washington County, Maryland",3139,529,499,188,487,30,859,790,524,534,69,465,451,313,256,14,880,880,785,207,0,406,406,385,126,0
1400000US24043000700,"Census Tract 7, Washington County, Maryland",2941,1220,1045,173,986,175,424,359,175,271,65,709,592,383,219,117,454,419,274,145,35,134,73,23,50,61
1400000US24043000800,"Census Tract 8, Washington County, Maryland",3283,823,771,190,765,52,901,869,353,613,32,601,569,503,137,32,539,472,372,140,67,419,411,403,26,8
1400000US24043000900,"Census Tract 9, Washington County, Maryland",3302,1426,1145,286,983,281,713,597,264,413,116,526,464,375,132,62,245,226,206,28,19,392,153,153,8,239
1400000US24043001001,"Census Tract 10.01, Washington County, Maryland",4985,1563,1336,306,1221,227,925,830,687,416,95,776,760,695,194,16,727,727,693,202,0,994,933,872,189,61
1400000US24043001002,"Census Tract 10.02, Washington County, Maryland",3939,547,475,127,409,72,500,492,360,299,8,743,737,693,136,6,709,693,621,194,16,1440,1373,1273,280,67
1400000US24043010100,"Census Tract 101, Washington County, Maryland",997,77,77,16,77,0,295,271,129,142,24,247,216,198,65,31,162,154,140,37,8,216,207,177,49,9
1400000US24043010200,"Census Tract 102, Washington County, Maryland",4563,277,235,83,224,42,813,782,491,498,31,803,689,586,254,114,719,678,571,184,41,1951,1643,1559,174,308
1400000US24043010300,"Census Tract 103, Washington County, Maryland",7331,532,482,302,300,50,1053,888,742,530,165,1208,1086,698,678,122,947,808,779,158,139,3591,3506,3055,894,85
1400000US24043010400,"Census Tract 104, Washington County, Maryland",8184,1122,1045,282,986,77,1157,1042,676,705,115,1441,1441,1054,638,0,1661,1661,1131,684,0,2803,2493,2072,592,310
1400000US24043010500,"Census Tract 105, Washington County, Maryland",6234,853,815,291,732,38,1869,1565,1016,934,304,1184,962,916,310,222,765,695,617,90,70,1563,1332,1273,143,231
1400000US24043010600,"Census Tract 106, Washington County, Maryland",5284,453,429,167,359,24,1065,956,602,617,109,1590,1542,1259,565,48,1024,971,874,214,53,1152,1152,1109,146,0
1400000US24043010700,"Census Tract 107, Washington County, Maryland",3287,500,483,142,426,17,978,897,572,563,81,788,767,595,316,21,395,389,364,116,6,626,563,548,163,63
1400000US24043010801,"Census Tract 108.01, Washington County, Maryland",4288,647,599,305,497,48,768,630,506,427,138,419,412,317,174,7,940,911,862,171,29,1514,1514,1280,338,0
1400000US24043010802,"Census Tract 108.02, Washington County, Maryland",2701,394,389,117,330,5,543,478,325,268,65,411,348,261,200,63,352,336,324,65,16,1001,980,924,124,21
1400000US24043010900,"Census Tract 109, Washington County, Maryland",8400,348,329,130,287,19,1103,1032,920,378,71,1924,1718,1414,722,206,1205,1189,1088,342,16,3820,3686,3467,844,134
1400000US24043011000,"Census Tract 110, Washington County, Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US24043011100,"Census Tract 111, Washington County, Maryland",6101,997,993,214,902,4,1354,1165,782,693,189,1477,1424,1247,497,53,718,718,532,270,0,1555,1490,1422,157,65
1400000US24043011201,"Census Tract 112.01, Washington County, Maryland",9370,867,821,505,709,46,1623,1472,967,855,151,1926,1899,1322,848,27,1249,1205,1087,245,44,3705,3593,3472,346,112
1400000US24043011202,"Census Tract 112.02, Washington County, Maryland",4499,433,372,190,335,61,1183,997,554,705,186,642,619,566,113,23,788,755,687,239,33,1453,1303,1289,110,150
1400000US24043011301,"Census Tract 113.01, Washington County, Maryland",4856,348,348,132,294,0,741,704,452,373,37,855,815,704,236,40,785,739,701,110,46,2127,2075,1954,219,52
1400000US24043011302,"Census Tract 113.02, Washington County, Maryland",4025,238,213,86,160,25,450,433,223,284,17,410,333,324,139,77,644,617,460,271,27,2283,2246,2068,451,37
1400000US24043011400,"Census Tract 114, Washington County, Maryland",5606,500,489,83,489,11,1419,1334,781,820,85,1086,1086,940,308,0,543,543,521,231,0,2058,2028,1902,303,30
1400000US24043011500,"Census Tract 115, Washington County, Maryland",8140,647,560,357,319,87,757,720,508,375,37,1335,1300,919,572,35,1107,1059,864,303,48,4294,4276,3811,866,18
1400000US24043011600,"Census Tract 116, Washington County, Maryland",3046,239,229,124,170,10,479,429,270,288,50,545,459,400,153,86,518,511,497,57,7,1265,1256,1128,233,9
1400000US24045000100,"Census Tract 1, Wicomico County, Maryland",5875,1553,1331,180,1195,222,2041,1621,794,995,420,963,845,320,611,118,509,499,429,90,10,809,676,365,397,133
1400000US24045000200,"Census Tract 2, Wicomico County, Maryland",1611,430,278,72,257,152,170,140,104,78,30,346,299,229,113,47,289,283,206,161,6,376,376,347,108,0
1400000US24045000300,"Census Tract 3, Wicomico County, Maryland",1449,444,370,57,333,74,494,463,137,355,31,202,147,22,125,55,182,139,14,125,43,127,127,83,49,0
1400000US24045000400,"Census Tract 4, Wicomico County, Maryland",4112,1162,1006,595,477,156,693,615,364,329,78,1068,874,468,547,194,485,465,414,120,20,704,678,662,64,26
1400000US24045000500,"Census Tract 5, Wicomico County, Maryland",3236,572,500,134,408,72,1030,928,658,275,102,869,825,555,332,44,244,200,184,44,44,521,509,450,118,12
1400000US24045010101,"Census Tract 101.01, Wicomico County, Maryland",6034,1133,1032,233,916,101,1400,1266,908,526,134,1040,1040,986,280,0,999,977,906,340,22,1462,1447,1399,309,15
1400000US24045010102,"Census Tract 101.02, Wicomico County, Maryland",3663,817,776,169,679,41,706,696,417,453,10,633,623,389,362,10,915,725,652,120,190,592,585,549,135,7
1400000US24045010200,"Census Tract 102, Wicomico County, Maryland",5030,1322,1281,265,1228,41,1388,1283,584,866,105,1171,1017,580,574,154,521,454,369,185,67,628,478,416,200,150
1400000US24045010300,"Census Tract 103, Wicomico County, Maryland",8453,1038,1038,60,1038,0,1089,917,612,637,172,665,665,540,277,0,864,775,556,274,89,4797,4598,4149,1001,199
1400000US24045010400,"Census Tract 104, Wicomico County, Maryland",5145,873,803,321,639,70,1031,823,624,443,208,805,740,342,490,65,788,788,700,136,0,1648,1550,1409,286,98
1400000US24045010501,"Census Tract 105.01, Wicomico County, Maryland",5633,691,645,306,395,46,946,857,361,616,89,972,894,728,329,78,1488,1305,907,524,183,1536,1412,1313,181,124
1400000US24045010502,"Census Tract 105.02, Wicomico County, Maryland",8361,2407,2329,1416,1013,78,2610,2476,1944,747,134,1726,1620,1270,634,106,638,616,418,267,22,980,885,744,240,95
1400000US24045010603,"Census Tract 106.03, Wicomico County, Maryland",7385,917,805,373,585,112,2194,1924,1183,1176,270,1118,1057,983,219,61,765,713,653,201,52,2391,2344,2168,418,47
1400000US24045010604,"Census Tract 106.04, Wicomico County, Maryland",4665,711,650,117,592,61,1124,976,492,716,148,1171,1085,941,259,86,1043,944,760,305,99,616,567,543,47,49
1400000US24045010605,"Census Tract 106.05, Wicomico County, Maryland",4146,266,244,104,217,22,604,496,361,315,108,735,683,593,246,52,733,724,613,193,9,1808,1772,1727,209,36
1400000US24045010606,"Census Tract 106.06, Wicomico County, Maryland",4454,236,201,92,164,35,1099,1075,679,676,24,967,718,515,290,249,938,908,781,257,30,1214,1143,1066,187,71
1400000US24045010701,"Census Tract 107.01, Wicomico County, Maryland",4195,589,542,160,498,47,894,813,533,489,81,988,887,567,485,101,662,633,556,114,29,1062,1042,957,196,20
1400000US24045010702,"Census Tract 107.02, Wicomico County, Maryland",7721,1321,1041,355,889,280,1286,1091,729,603,195,1355,1259,1070,305,96,1284,944,758,283,340,2475,2356,2106,469,119
1400000US24045010800,"Census Tract 108, Wicomico County, Maryland",6680,333,319,132,265,14,1316,1244,520,913,72,1179,1082,640,719,97,905,722,622,263,183,2947,2909,2783,484,38
1400000US24047950000,"Census Tract 9500, Worcester County, Maryland",1622,259,216,88,156,43,274,265,202,181,9,215,194,182,104,21,223,187,145,76,36,651,587,491,132,64
1400000US24047950100,"Census Tract 9501, Worcester County, Maryland",2260,123,123,52,110,0,330,312,223,202,18,435,410,378,116,25,359,359,329,62,0,1013,948,831,358,65
1400000US24047950300,"Census Tract 9503, Worcester County, Maryland",3166,398,366,252,239,32,807,745,557,490,62,849,797,653,481,52,338,290,290,97,48,774,763,677,287,11
1400000US24047950400,"Census Tract 9504, Worcester County, Maryland",2899,205,194,94,173,11,543,513,326,295,30,618,577,423,328,41,453,417,380,125,36,1080,1080,1033,169,0
1400000US24047950600,"Census Tract 9506, Worcester County, Maryland",2949,299,252,75,225,47,488,480,399,322,8,393,393,237,307,0,664,587,541,191,77,1105,1017,968,329,88
1400000US24047950700,"Census Tract 9507, Worcester County, Maryland",2598,271,262,129,199,9,405,399,292,205,6,512,453,372,216,59,274,274,256,137,0,1136,1128,1104,297,8
1400000US24047950800,"Census Tract 9508, Worcester County, Maryland",5045,503,503,231,384,0,837,644,374,357,193,757,677,632,82,80,730,714,659,142,16,2218,2113,1904,514,105
1400000US24047950900,"Census Tract 9509, Worcester County, Maryland",1788,210,179,26,164,31,308,293,219,178,15,256,252,197,121,4,293,211,203,89,82,721,721,633,175,0
1400000US24047951000,"Census Tract 9510, Worcester County, Maryland",4422,814,804,219,691,10,895,806,472,582,89,729,712,476,353,17,958,892,656,265,66,1026,959,931,140,67
1400000US24047951100,"Census Tract 9511, Worcester County, Maryland",6722,573,573,400,395,0,1361,1096,711,897,265,1445,1354,1061,884,91,721,721,622,623,0,2622,2579,2512,556,43
1400000US24047951200,"Census Tract 9512, Worcester County, Maryland",3394,204,204,121,153,0,706,592,324,407,114,604,564,385,262,40,954,860,828,166,94,926,908,860,154,18
1400000US24047951300,"Census Tract 9513, Worcester County, Maryland",2393,591,550,98,502,41,866,719,353,529,147,541,510,426,205,31,57,57,53,18,0,338,305,305,60,33
1400000US24047951400,"Census Tract 9514, Worcester County, Maryland",3611,603,553,238,439,50,874,821,550,416,53,664,542,371,284,122,497,497,460,171,0,973,924,848,232,49
1400000US24047951500,"Census Tract 9515, Worcester County, Maryland",4542,1475,1313,214,1274,162,1248,1133,643,660,115,618,578,349,391,40,436,420,337,104,16,765,690,620,143,75
1400000US24047951700,"Census Tract 9517, Worcester County, Maryland",3332,456,361,188,266,95,475,361,297,171,114,794,683,527,424,111,516,472,241,325,44,1091,1008,914,264,83
1400000US24047980000,"Census Tract 9800, Worcester County, Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US24047990000,"Census Tract 9900, Worcester County, Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US24510010100,"Census Tract 101, Baltimore city, Maryland",3030,179,154,73,134,25,465,441,343,212,24,239,239,239,36,0,401,375,294,120,26,1746,1742,1676,152,4
1400000US24510010200,"Census Tract 102, Baltimore city, Maryland",3145,136,136,35,136,0,288,246,164,160,42,293,279,262,64,14,461,445,445,25,16,1967,1945,1945,28,22
1400000US24510010300,"Census Tract 103, Baltimore city, Maryland",2537,85,85,56,49,0,157,147,85,84,10,168,128,93,35,40,362,357,357,8,5,1765,1722,1634,100,43
1400000US24510010400,"Census Tract 104, Baltimore city, Maryland",2561,129,129,49,98,0,266,197,156,139,69,258,258,246,19,0,299,275,275,14,24,1609,1547,1509,76,62
1400000US24510010500,"Census Tract 105, Baltimore city, Maryland",1686,116,86,54,55,30,113,103,90,38,10,179,179,174,15,0,381,346,346,4,35,897,832,819,51,65
1400000US24510020100,"Census Tract 201, Baltimore city, Maryland",1874,184,150,52,115,34,196,188,133,73,8,346,336,295,55,10,234,224,201,28,10,914,782,763,41,132
1400000US24510020200,"Census Tract 202, Baltimore city, Maryland",1854,199,157,76,100,42,265,210,146,78,55,301,288,244,61,13,163,163,157,6,0,926,883,877,48,43
1400000US24510020300,"Census Tract 203, Baltimore city, Maryland",3768,364,331,146,185,33,310,310,220,104,0,522,522,484,38,0,374,374,351,36,0,2198,2170,2090,111,28
1400000US24510030100,"Census Tract 301, Baltimore city, Maryland",3268,1230,882,208,832,348,1031,1031,520,567,0,310,310,30,280,0,434,392,297,95,42,263,246,155,102,17
1400000US24510030200,"Census Tract 302, Baltimore city, Maryland",2116,317,307,121,245,10,444,384,174,221,60,138,138,126,12,0,128,128,128,0,0,1089,1072,1059,111,17
1400000US24510040100,"Census Tract 401, Baltimore city, Maryland",3961,790,790,566,257,0,680,680,680,0,0,987,987,943,84,0,552,552,552,16,0,952,863,841,145,89
1400000US24510040200,"Census Tract 402, Baltimore city, Maryland",304,82,71,49,33,11,60,56,40,16,4,64,64,64,5,0,29,16,16,6,13,69,65,65,8,4
1400000US24510060100,"Census Tract 601, Baltimore city, Maryland",2938,1108,924,174,816,184,433,421,246,196,12,246,238,188,96,8,398,398,320,78,0,753,713,652,83,40
1400000US24510060200,"Census Tract 602, Baltimore city, Maryland",3061,593,519,100,450,74,317,176,98,95,141,977,730,531,388,247,120,120,120,34,0,1054,1054,1036,56,0
1400000US24510060300,"Census Tract 603, Baltimore city, Maryland",1902,260,229,69,173,31,562,424,175,291,138,242,225,165,68,17,226,221,185,66,5,612,574,485,108,38
1400000US24510060400,"Census Tract 604, Baltimore city, Maryland",1433,328,284,84,257,44,186,177,153,48,9,320,305,187,138,15,105,105,69,44,0,494,491,440,91,3
1400000US24510070100,"Census Tract 701, Baltimore city, Maryland",2884,781,702,151,648,79,1077,1071,169,947,6,524,465,259,281,59,305,209,103,106,96,197,184,145,46,13
1400000US24510070200,"Census Tract 702, Baltimore city, Maryland",2804,1151,1021,212,929,130,676,602,322,389,74,352,290,102,202,62,198,146,47,106,52,427,310,185,167,117
1400000US24510070300,"Census Tract 703, Baltimore city, Maryland",863,353,269,78,263,84,275,227,115,131,48,56,56,47,13,0,50,44,44,0,6,129,91,33,73,38
1400000US24510070400,"Census Tract 704, Baltimore city, Maryland",1477,683,573,139,480,110,525,449,339,190,76,111,111,95,36,0,40,33,27,12,7,118,117,117,4,1
1400000US24510080101,"Census Tract 801.01, Baltimore city, Maryland",3963,560,522,39,512,38,785,713,384,445,72,830,814,426,439,16,715,689,497,217,26,1073,1038,849,267,35
1400000US24510080102,"Census Tract 801.02, Baltimore city, Maryland",2181,707,686,136,618,21,773,674,226,484,99,445,425,287,156,20,98,77,32,62,21,158,158,153,12,0
1400000US24510080200,"Census Tract 802, Baltimore city, Maryland",1539,425,404,43,404,21,312,301,99,218,11,271,271,128,162,0,228,228,190,52,0,303,303,226,114,0
1400000US24510080301,"Census Tract 803.01, Baltimore city, Maryland",1650,451,387,74,376,64,510,491,205,367,19,293,249,176,148,44,141,141,52,97,0,255,192,181,16,63
1400000US24510080302,"Census Tract 803.02, Baltimore city, Maryland",3002,760,639,184,556,121,1140,997,442,713,143,251,251,251,149,0,408,408,237,227,0,443,443,306,215,0
1400000US24510080400,"Census Tract 804, Baltimore city, Maryland",1166,389,304,80,285,85,271,248,81,167,23,247,230,88,156,17,14,14,14,0,0,245,238,129,109,7
1400000US24510080500,"Census Tract 805, Baltimore city, Maryland",1683,527,511,110,478,16,734,641,257,469,93,129,129,107,37,0,126,101,90,53,25,167,167,120,84,0
1400000US24510080600,"Census Tract 806, Baltimore city, Maryland",2382,655,645,96,608,10,560,542,190,416,18,440,416,122,333,24,378,330,172,170,48,349,334,222,153,15
1400000US24510080700,"Census Tract 807, Baltimore city, Maryland",692,180,176,21,161,4,359,340,121,255,19,50,50,43,7,0,55,42,30,12,13,48,48,48,8,0
1400000US24510080800,"Census Tract 808, Baltimore city, Maryland",1452,552,547,40,544,5,287,202,108,140,85,239,227,120,120,12,239,239,126,113,0,135,135,127,8,0
1400000US24510090100,"Census Tract 901, Baltimore city, Maryland",4009,882,794,170,689,88,1154,1095,700,672,59,707,683,563,236,24,438,425,343,113,13,828,820,708,225,8
1400000US24510090200,"Census Tract 902, Baltimore city, Maryland",2940,246,201,130,134,45,476,476,387,258,0,509,489,332,199,20,383,351,276,198,32,1326,1326,1172,246,0
1400000US24510090300,"Census Tract 903, Baltimore city, Maryland",4553,1538,1462,513,1336,76,616,601,325,436,15,572,439,350,158,133,753,736,623,276,17,1074,1000,926,218,74
1400000US24510090400,"Census Tract 904, Baltimore city, Maryland",1756,574,481,207,350,93,569,426,209,294,143,299,269,146,123,30,171,138,128,49,33,143,143,114,29,0
1400000US24510090500,"Census Tract 905, Baltimore city, Maryland",1937,284,258,51,229,26,529,523,266,357,6,472,425,333,153,47,249,231,231,163,18,403,390,225,165,13
1400000US24510090600,"Census Tract 906, Baltimore city, Maryland",3221,908,899,449,540,9,653,570,383,359,83,754,687,355,500,67,44,44,44,23,0,862,707,635,85,155
1400000US24510090700,"Census Tract 907, Baltimore city, Maryland",3090,769,713,319,594,56,1134,1060,733,640,74,815,710,360,447,105,212,212,180,41,0,160,160,122,74,0
1400000US24510090800,"Census Tract 908, Baltimore city, Maryland",2797,966,824,403,739,142,683,657,348,533,26,324,302,178,197,22,274,240,77,168,34,550,484,347,199,66
1400000US24510090900,"Census Tract 909, Baltimore city, Maryland",2484,875,810,162,715,65,748,614,138,493,134,555,530,422,161,25,161,161,161,0,0,145,145,72,100,0
1400000US24510100100,"Census Tract 1001, Baltimore city, Maryland",2228,776,749,147,684,27,574,509,249,354,65,709,651,252,475,58,57,57,48,36,0,112,112,102,10,0
1400000US24510100200,"Census Tract 1002, Baltimore city, Maryland",2383,1231,1188,180,1090,43,364,364,92,284,0,567,555,450,186,12,208,208,15,193,0,13,13,13,13,0
