GEOID,insured12,uninsured12,total12,pct_ins12,insured17,uninsured17,total17,pct_ins17,pct_ins_chg,MHHI12,MHHI17
1400000US24033800505,2325,324,2649,0.8776896942242356,2325,117,2442,0.952088452088452,0.07439875786421646,87353,111211
1400000US24033800507,2631,231,2862,0.9192872117400419,3075,145,3220,0.9549689440993789,0.035681732359337026,95505,104792
1400000US24033800509,8369,416,8785,0.9526465566306204,10137,142,10279,0.9861854265979181,0.03353886996729771,101202,104403
1400000US24033800511,4733,222,4955,0.955196770938446,4927,222,5149,0.9568848320062148,0.0016880610677687535,99203,96635
1400000US24033800513,4972,395,5367,0.9264020868269052,5261,250,5511,0.9546361821810924,0.028234095354187194,97173,111480
1400000US24033800514,4415,276,4691,0.9411639309315711,5745,187,5932,0.9684760620364127,0.02731213110484154,170664,157000
1400000US24033800515,3685,307,3992,0.9230961923847696,3795,377,4172,0.9096356663470757,-0.013460526037693876,91364,95682
1400000US24033800516,3276,225,3501,0.9357326478149101,3828,177,4005,0.9558052434456928,0.020072595630782786,85785,88141
1400000US24033800517,4690,270,4960,0.9455645161290323,5797,227,6024,0.9623173970783533,0.016752880949321036,163468,141957
1400000US24033800518,2982,171,3153,0.9457659372026641,3543,146,3689,0.9604228788289509,0.014656941626286835,160300,172061
1400000US24033800519,3668,304,3972,0.9234642497482377,3716,289,4005,0.9278401997503121,0.004375950002074358,110484,104931
1400000US24033800520,1721,161,1882,0.9144527098831031,1787,126,1913,0.9341348667015159,0.019682156818412788,99563,88375
1400000US24033800601,1889,141,2030,0.9305418719211823,1729,162,1891,0.9143310417768377,-0.016210830144344657,103897,76587
1400000US24033800604,1277,200,1477,0.8645903859174001,1805,131,1936,0.9323347107438017,0.06774432482640158,104071,85990
1400000US24033800605,3785,426,4211,0.8988363809071479,4030,136,4166,0.9673547767642823,0.06851839585713437,115000,104313
1400000US24033800606,4142,576,4718,0.8779143704959729,5192,241,5433,0.9556414503957298,0.07772707989975691,80962,92442
1400000US24033800607,5717,495,6212,0.9203155183515775,5491,425,5916,0.9281609195402298,0.00784540118865229,130484,129837
1400000US24033800608,3250,216,3466,0.9376803231390652,4875,177,5052,0.9649643705463183,0.027284047407253098,150899,150375
1400000US24033800701,4762,203,4965,0.9591137965760322,5651,394,6045,0.9348221670802316,-0.02429162949580066,121145,130306
1400000US24033800704,4703,237,4940,0.9520242914979757,4875,175,5050,0.9653465346534653,0.013322243155489577,92298,89188
1400000US24033800705,4049,301,4350,0.9308045977011494,4027,273,4300,0.9365116279069767,0.0057070302058273015,114816,130066
1400000US24033800706,3529,259,3788,0.9316261879619853,3739,114,3853,0.9704126654554892,0.038786477493503946,121029,135568
1400000US24033800707,2522,69,2591,0.9733693554612118,2959,115,3074,0.9625894599869876,-0.0107798954742242,100909,86080
1400000US24033800800,3323,153,3476,0.9559838895281934,3085,430,3515,0.8776671408250356,-0.07831674870315775,104728,116919
1400000US24033800900,1309,151,1460,0.8965753424657534,1342,141,1483,0.9049224544841538,0.008347112018400327,67153,65400
1400000US24033801003,3627,578,4205,0.8625445897740784,5081,404,5485,0.9263445761166819,0.06379998634260342,84900,107917
1400000US24033801004,4040,130,4170,0.9688249400479616,4736,125,4861,0.9742851265171776,0.005460186469215977,112191,129231
1400000US24033801005,3683,362,4045,0.9105067985166873,3968,200,4168,0.9520153550863724,0.04150855656968511,127500,126285
1400000US24033801006,3716,359,4075,0.9119018404907976,3470,131,3601,0.9636212163287976,0.051719375838000015,106681,107656
1400000US24033801104,2270,53,2323,0.977184674989238,2268,16,2284,0.9929947460595446,0.01581007107030663,54107,72862
1400000US24033801207,4155,214,4369,0.9510185397116044,3695,439,4134,0.893807450411224,-0.057211089300380435,129712,110685
1400000US24033801208,3420,229,3649,0.9372430802959715,4244,90,4334,0.9792339640055376,0.04199088370956616,116000,115313
1400000US24033801209,4137,251,4388,0.9427985414767548,4653,302,4955,0.9390514631685166,-0.003747078308238172,98442,102168
1400000US24033801210,3772,630,4402,0.8568832348932304,3947,242,4189,0.9422296490809262,0.08534641418769584,82632,100417
1400000US24033801211,2862,78,2940,0.9734693877551021,2877,204,3081,0.9337877312560857,-0.03968165649901634,96544,99464
1400000US24033801212,2917,438,3355,0.8694485842026826,3098,305,3403,0.9103732001175433,0.04092461591486074,93560,101029
1400000US24033801213,3208,375,3583,0.89533910131175,3515,268,3783,0.929156753899022,0.033817652587271985,88209,109196
1400000US24033801214,3445,292,3737,0.9218624565159219,3892,551,4443,0.8759846950258834,-0.04587776149003853,83132,71940
1400000US24033801215,2131,153,2284,0.9330122591943958,2471,253,2724,0.9071218795888399,-0.025890379605555847,106658,104779
1400000US24033801216,2814,424,3238,0.8690549722050649,3619,167,3786,0.9558901215002641,0.0868351492951992,85357,107979
1400000US24033801217,3207,318,3525,0.9097872340425532,3244,156,3400,0.9541176470588235,0.044330413016270276,103250,124609
1400000US24033801302,2559,126,2685,0.9530726256983241,2730,107,2837,0.9622841029256256,0.009211477227301534,113125,123822
1400000US24033801305,5010,490,5500,0.9109090909090909,5337,995,6332,0.8428616550852811,-0.06804743582380979,97045,122091
1400000US24033801307,3454,265,3719,0.9287442860984135,3616,183,3799,0.9518294287970519,0.023085142698638372,128718,111786
1400000US24033801308,3641,261,3902,0.933111225012814,3529,396,3925,0.8991082802547771,-0.03400294475803689,112773,114167
1400000US24033801309,3553,292,3845,0.9240572171651495,3310,89,3399,0.9738158281847602,0.049758611019610655,127700,139702
1400000US24033801310,5677,203,5880,0.9654761904761905,6084,261,6345,0.9588652482269504,-0.0066109422492400816,138670,114087
1400000US24033801311,5338,710,6048,0.8826058201058201,6690,267,6957,0.9616213885295386,0.07901556842371849,97237,115492
1400000US24033801312,3012,379,3391,0.8882335594219994,3778,207,3985,0.9480552070263488,0.05982164760434938,81518,89036
1400000US24033801313,2828,185,3013,0.9385994025887819,3258,154,3412,0.9548651817116061,0.01626577912282412,115833,102159
1400000US24033801404,4057,719,4776,0.8494556113902848,4233,516,4749,0.8913455464308275,0.041889935040542725,73633,80349
1400000US24033801405,3574,1533,5107,0.699823771294302,3946,715,4661,0.8465994421797898,0.14677567088548782,64605,67359
1400000US24033801406,2342,356,2698,0.8680504077094143,2532,134,2666,0.9497374343585896,0.08168702664917527,65297,80357
1400000US24033801407,5655,585,6240,0.90625,5920,844,6764,0.8752217622708457,-0.031028237729154307,85321,86813
1400000US24033801408,3721,136,3857,0.9647394347938812,2971,288,3259,0.9116293341515802,-0.05311010064230104,64053,61573
1400000US24033801409,2596,316,2912,0.8914835164835165,2878,226,3104,0.9271907216494846,0.03570720516596804,55495,75568
1400000US24033801410,3232,351,3583,0.902037398827798,2826,358,3184,0.8875628140703518,-0.01447458475744623,112340,102153
1400000US24033801411,3186,236,3422,0.9310344827586207,2833,576,3409,0.8310354942798475,-0.0999989884787732,91583,91673
1400000US24033801500,1795,354,2149,0.8352722196370405,2284,366,2650,0.8618867924528302,0.026614572815789717,71645,77667
1400000US24033801600,2164,250,2414,0.8964374482187241,2116,362,2478,0.8539144471347861,-0.04252300108393792,51623,42338
1400000US24033801701,3436,385,3821,0.8992410363779115,4122,373,4495,0.9170189098998888,0.01777787352197724,68663,65547
1400000US24033801702,3371,497,3868,0.8715098241985523,3493,531,4024,0.8680417495029821,-0.0034680746955702,54111,70797
1400000US24033801704,5232,629,5861,0.8926804299607576,5350,535,5885,0.9090909090909091,0.01641047913015148,55413,50063
1400000US24033801706,1284,381,1665,0.7711711711711712,1449,142,1591,0.9107479572595851,0.13957678608841395,64659,69821
1400000US24033801707,4889,1151,6040,0.8094370860927153,5190,1833,7023,0.739000427167877,-0.0704366589248383,59844,52381
1400000US24033801708,2877,889,3766,0.7639405204460966,2926,438,3364,0.8697978596908442,0.1058573392447476,63867,54468
1400000US24033801801,1860,365,2225,0.8359550561797753,1733,245,1978,0.8761375126390293,0.040182456459254,48036,45425
1400000US24033801802,2778,470,3248,0.8552955665024631,3370,248,3618,0.9314538419016031,0.07615827539914,51538,47457
1400000US24033801804,1701,330,2031,0.8375184638109305,1900,239,2139,0.8882655446470313,0.0507470808361008,75950,80476
1400000US24033801805,2038,421,2459,0.8287921919479463,2162,261,2423,0.8922822946760215,0.0634901027280752,50788,54871
1400000US24033801807,3896,398,4294,0.9073125291103866,4459,304,4763,0.9361746798236406,0.02886215071325393,58408,65460
1400000US24033801808,3162,550,3712,0.8518318965517241,3563,401,3964,0.8988395560040363,0.04700765945231222,55378,58839
1400000US24033801901,4575,341,4916,0.9306346623270952,4291,400,4691,0.9147303346834363,-0.0159043276436589,90750,83333
1400000US24033801904,2614,708,3322,0.7868753762793498,2560,356,2916,0.877914951989026,0.09103957570967625,59498,49643
1400000US24033801905,4373,691,5064,0.8635466034755134,5051,246,5297,0.9535586180857089,0.09001201461019548,90598,93388
1400000US24033801906,1684,359,2043,0.824278022515908,1565,196,1761,0.8886996024985804,0.0644215799826724,63267,56806
1400000US24033801907,2956,293,3249,0.909818405663281,2522,201,2723,0.9261843554902681,0.016365949826987136,57475,54564
1400000US24033801908,3197,382,3579,0.8932662754959486,2907,398,3305,0.8795763993948563,-0.013689876101092291,57778,61080
1400000US24033802001,4714,741,5455,0.8641613198900092,5448,855,6303,0.8643503093764874,1.8898948647816383e-4,53809,63185
1400000US24033802002,3344,433,3777,0.8853587503309505,3571,446,4017,0.8889718695543938,0.0036131192234433174,71042,74125
1400000US24033802103,2750,181,2931,0.9382463323097919,2983,324,3307,0.9020260054429997,-0.03622032686679222,83008,85563
1400000US24033802104,1453,187,1640,0.8859756097560976,1727,158,1885,0.9161803713527852,0.030204761596687613,42333,67414
1400000US24033802106,3325,656,3981,0.8352172820899272,3367,489,3856,0.8731846473029046,0.03796736521297739,52700,47768
1400000US24033802107,3499,682,4181,0.8368811289165271,3398,267,3665,0.9271487039563437,0.09026757503981664,54609,55779
1400000US24033802201,1314,324,1638,0.8021978021978022,1768,240,2008,0.8804780876494024,0.07828028545160015,59643,70000
1400000US24033802203,3380,915,4295,0.7869615832363213,3940,398,4338,0.9082526509912402,0.12129106775491894,51068,61648
1400000US24033802204,5228,581,5809,0.8999827853331038,5872,387,6259,0.9381690365873143,0.03818625125421049,79086,84450
1400000US24033802301,3507,578,4085,0.8585067319461445,3633,303,3936,0.9230182926829268,0.06451156073678233,83700,69152
1400000US24033802404,4060,389,4449,0.9125646212632053,3562,371,3933,0.9056699720315281,-0.006894649231677152,50094,43350
1400000US24033802405,3565,380,3945,0.9036755386565273,3585,231,3816,0.9394654088050315,0.03578987014850421,52129,61865
1400000US24033802406,2026,301,2327,0.8706489041684572,2019,195,2214,0.9119241192411924,0.04127521507273524,56964,54963
1400000US24033802407,3644,461,4105,0.8876979293544458,3162,226,3388,0.9332939787485242,0.04559604939407835,50810,51712
1400000US24033802408,1237,272,1509,0.8197481776010603,1486,189,1675,0.8871641791044776,0.06741600150341731,43314,51958
1400000US24033802501,2573,332,2905,0.8857142857142857,2587,144,2731,0.9472720615159282,0.06155777580164257,53565,56167
1400000US24033802502,2195,392,2587,0.8484731349052957,2245,348,2593,0.86579251831855,0.01731938341325423,71190,63704
1400000US24033802600,2585,318,2903,0.8904581467447468,2981,573,3554,0.8387732132808103,-0.05168493346393643,53136,57284
1400000US24033802700,1883,462,2345,0.8029850746268656,2644,509,3153,0.8385664446558833,0.03558137002901762,47833,58403
1400000US24033802803,4119,242,4361,0.9445081403347856,5162,559,5721,0.9022898094738682,-0.04221833086091742,54840,62095
1400000US24033802804,4859,487,5346,0.9089038533482978,4967,384,5351,0.9282377125770884,0.019333859228790606,66769,62308
1400000US24033802805,4231,698,4929,0.8583891255832826,3875,427,4302,0.900743840074384,0.0423547144911014,59500,67667
1400000US24033802901,3284,427,3711,0.884936674750741,3799,422,4221,0.9000236910684671,0.015087016317726132,44984,47260
1400000US24033803001,2278,493,2771,0.8220858895705522,2467,469,2936,0.840258855585831,0.018172966015278846,69125,67000
1400000US24033803002,2599,135,2734,0.9506217995610826,2470,86,2556,0.9663536776212832,0.0157318780602006,64145,65461
1400000US24033803100,2035,251,2286,0.8902012248468941,2552,231,2783,0.9169960474308301,0.02679482258393595,61214,53800
1400000US24033803200,2526,507,3033,0.8328387734915925,2348,388,2736,0.8581871345029239,0.02534836101133142,52000,52675
1400000US24033803300,3938,515,4453,0.8843476308106895,3602,811,4413,0.8162247903920236,-0.0681228404186659,63375,54989
1400000US24033803401,1111,310,1421,0.7818437719915552,964,269,1233,0.7818329278183292,-1.0844173225943443e-5,49375,50481
1400000US24033803402,3915,521,4436,0.8825518485121732,4426,254,4680,0.9457264957264957,0.06317464721432253,55000,43657
1400000US24033803508,3767,821,4588,0.8210549258936356,3429,623,4052,0.846248766041461,0.02519384014782544,42764,83831
1400000US24033803509,2418,606,3024,0.7996031746031746,2400,613,3013,0.7965482907401261,-0.0030548838630485298,44873,44516
1400000US24033803512,5284,595,5879,0.8987923116176221,6420,505,6925,0.9270758122743682,0.02828350065674612,85567,94191
1400000US24033803513,3846,435,4281,0.8983882270497547,4406,412,4818,0.9144873391448733,0.016099112095118606,73393,72244
1400000US24033803514,4189,177,4366,0.9594594594594594,4039,198,4237,0.953268822279915,-0.006190637179544378,84792,79506
1400000US24033803516,4181,455,4636,0.9018550474547024,4765,97,4862,0.9800493624023036,0.0781943149476012,106172,126509
1400000US24033803519,3577,338,3915,0.9136653895274585,5450,179,5629,0.9682003908331853,0.05453500130572686,79100,91389
1400000US24033803520,3446,387,3833,0.8990346986694495,4009,322,4331,0.925652274301547,0.026617575632097434,106438,119479
1400000US24033803521,4225,398,4623,0.9139087172831495,5606,278,5884,0.9527532290958531,0.03884451181270365,103357,124125
1400000US24033803522,3431,206,3637,0.9433599120153973,3374,254,3628,0.9299889746416758,-0.013370937373721414,103438,100317
1400000US24033803523,3533,413,3946,0.8953370501773948,3866,155,4021,0.9614523750310868,0.06611532485369198,125104,128594
1400000US24033803524,3427,314,3741,0.9160652232023523,3707,506,4213,0.8798955613577023,-0.03616966184464998,81696,72218
1400000US24033803525,2154,387,2541,0.8476977567886659,1788,206,1994,0.8966900702106319,0.04899231342196597,52721,60635
1400000US24033803526,3034,313,3347,0.9064834179862563,3062,184,3246,0.9433148490449784,0.03683143105872211,77969,84350
1400000US24033803527,2904,308,3212,0.9041095890410958,3119,224,3343,0.9329943164822017,0.028884727441105817,99914,86389
1400000US24033803601,3625,258,3883,0.9335565284573784,3512,389,3901,0.9002819789797488,-0.033274549477629534,95357,89286
1400000US24033803602,1713,183,1896,0.9034810126582279,2397,138,2535,0.9455621301775148,0.04208111751928689,66288,61538
1400000US24033803605,5610,1354,6964,0.805571510626077,5952,1121,7073,0.8415099674819737,0.035938456855896694,78696,79110
1400000US24033803606,4446,507,4953,0.8976377952755905,4529,823,5352,0.8462257100149477,-0.05141208526064278,78750,72806
1400000US24033803607,3194,279,3473,0.9196659948171609,3044,508,3552,0.8569819819819819,-0.06268401283517899,107292,85714
1400000US24033803608,4252,1030,5282,0.8049981067777358,5260,915,6175,0.8518218623481781,0.04682375557044238,62025,74036
1400000US24033803610,2022,832,2854,0.708479327259986,2985,688,3673,0.8126871766947998,0.10420784943481387,50346,67167
1400000US24033803612,2517,466,2983,0.8437814280925243,2870,439,3309,0.867331520096706,0.023550092004181677,49783,60299
1400000US24033803613,3747,1092,4839,0.7743335399876008,4441,1192,5633,0.7883898455529913,0.014056305565390503,52482,57645
1400000US24033803700,2083,509,2592,0.8036265432098766,2353,423,2776,0.8476224783861671,0.043995935176290524,62143,70446
1400000US24033803801,1900,608,2508,0.7575757575757576,1957,514,2471,0.7919870497774181,0.034411292201660504,67143,76500
1400000US24033803803,4198,1101,5299,0.7922249481034157,5460,765,6225,0.8771084337349397,0.08488348563152404,65970,65917
1400000US24033803900,2398,1736,4134,0.5800677310111272,2383,1448,3831,0.6220308013573479,0.04196307034622071,69000,67083
1400000US24033804001,4159,1080,5239,0.7938537888910098,4172,745,4917,0.8484848484848485,0.05463105959383874,40663,35853
1400000US24033804002,2572,1371,3943,0.6522952066954096,3359,941,4300,0.7811627906976745,0.12886758400226483,55847,62215
1400000US24033804101,2718,458,3176,0.8557934508816121,3178,319,3497,0.9087789533886188,0.05298550250700673,72083,70938
1400000US24033804102,4817,1099,5916,0.8142325895875592,4984,932,5916,0.8424611223799865,0.02822853279242732,53490,67773
1400000US24033804200,2676,224,2900,0.9227586206896552,2940,174,3114,0.9441233140655106,0.021364693375855448,100000,117665
1400000US24033804300,2713,948,3661,0.741054356733133,2693,809,3502,0.7689891490576813,0.02793479232454832,40417,46773
1400000US24033804400,2046,570,2616,0.7821100917431193,2233,549,2782,0.8026599568655644,0.020549865122445055,60034,59911
1400000US24033804600,2094,861,2955,0.7086294416243655,2509,645,3154,0.7954977805960685,0.08686833897170299,46083,78798
1400000US24033804700,2621,943,3564,0.7354096520763187,2971,387,3358,0.8847528290649196,0.1493431769886009,80147,74783
1400000US24033804801,1786,446,2232,0.8001792114695341,2057,478,2535,0.811439842209073,0.011260630739538868,40444,41455
1400000US24033804802,1569,1413,2982,0.5261569416498993,2247,830,3077,0.7302567435814105,0.20409980193151112,36838,53082
1400000US24033804900,3249,634,3883,0.8367241823332475,2916,705,3621,0.8053024026512013,-0.03142177968204618,52853,69190
1400000US24033805000,4098,1444,5542,0.7394442439552508,4716,856,5572,0.8463747307968413,0.10693048684159057,70407,53778
1400000US24033805101,2206,1611,3817,0.5779407911972754,3105,1021,4126,0.7525448376151236,0.1746040464178482,49228,51250
1400000US24033805201,3224,1175,4399,0.73289383950897935,3447,1583,5030,0.6852882703777335,-0.047605569131245806,50318,51172
1400000US24033805202,2585,1039,3624,0.7133002207505519,2876,901,3777,0.7614508869473127,0.04815066619676078,53494,55824
1400000US24033805500,2360,1855,4215,0.5599051008303677,2527,1370,3897,0.6484475237362073,0.08854242290583958,74310,49917
1400000US24033805601,2043,4715,6758,0.3023083752589524,2880,3740,6620,0.4350453172205438,0.13273694196159141,39620,50271
1400000US24033805602,1785,3927,5712,0.3125,2215,3346,5561,0.3983096565365941,0.08580965653659411,53276,72574
1400000US24033805700,3649,2341,5990,0.6091819699499166,3881,2140,6021,0.6445773127387477,0.03539534278883116,54222,58421
1400000US24033805801,2794,1774,4568,0.611646234676007,3719,1015,4734,0.7855935783692438,0.17394734369323683,78295,103194
1400000US24033805802,2586,1610,4196,0.6163012392755005,2681,1471,4152,0.6457129094412332,0.02941167016573265,65909,66473
1400000US24033805904,2474,679,3153,0.7846495401205201,2429,737,3166,0.7672141503474416,-0.01743538977307857,55603,74107
1400000US24033805906,2003,1078,3081,0.6501135994806881,2241,1058,3299,0.6792967565929069,0.02918315711221875,48905,55781
1400000US24033805907,2315,1416,3731,0.6204770838917181,2693,1375,4068,0.6619960668633235,0.04151898297160539,54090,60985
1400000US24033805908,1707,1198,2905,0.5876075731497419,1529,669,2198,0.6956323930846224,0.10802481993488056,49758,56469
1400000US24033805909,3435,1053,4488,0.7653743315508021,4146,767,4913,0.8438835741909221,0.07850924264011994,44978,64441
1400000US24033806000,3348,2045,5393,0.620804746894122,3840,1250,5090,0.7544204322200393,0.13361568532591728,53732,71576
1400000US24033806100,3276,715,3991,0.8208469055374593,3736,484,4220,0.885308056872038,0.06446115133457864,62792,76922
1400000US24033806200,3030,828,3858,0.7853810264385692,3644,267,3911,0.9317310150856558,0.1463499886470866,76771,74821
1400000US24033806300,1433,544,1977,0.7248356095093577,2060,448,2508,0.8213716108452951,0.09653600133593743,54732,78258
1400000US24033806400,3325,163,3488,0.9532683486238532,3382,133,3515,0.9621621621621622,0.008893813538308981,134868,130893
1400000US24033806501,3466,1973,5439,0.6372494943923516,3421,2025,5446,0.6281674623576937,-0.00908203203465785,52520,58929
1400000US24033806601,2748,1835,4583,0.5996072441632119,2671,1613,4284,0.6234827264239029,0.023875482260691028,54708,47939
1400000US24033806602,3618,1039,4657,0.7768949967790423,4426,1252,5678,0.7794998238816485,0.002604827102606233,59282,70806
1400000US24510110100,2663,508,3171,0.8397981709239988,2870,170,3040,0.944078947368421,0.10428077644442224,40996,49411
1400000US24510110200,4800,458,5258,0.9128946367440092,5053,215,5268,0.9591875474563402,0.04629291071233099,34141,42167
1400000US24510120100,4641,104,4745,0.9780821917808219,4469,133,4602,0.9710995219469796,-0.006982669833842325,59107,62266
1400000US24510120201,2015,169,2184,0.9226190476190477,1873,113,1986,0.9431017119838873,0.020482664364839587,55034,73625
1400000US24510120202,6652,356,7008,0.9492009132420092,5816,214,6030,0.9645107794361526,0.015309866194143429,25373,36552
1400000US24510120300,2852,314,3166,0.9008212255211624,3680,261,3941,0.9337731540218219,0.03295192850065953,39472,49628
1400000US24510120400,1115,232,1347,0.8277654046028211,1539,165,1704,0.903169014084507,0.0754036094816859,38214,38194
1400000US24510120500,1647,406,2053,0.8022406234778373,2096,211,2307,0.9085392284351972,0.10629860495735988,33906,52596
1400000US24510120600,2164,355,2519,0.8590710599444223,2227,216,2443,0.9115841178878428,0.05251305794342043,16505,20164
1400000US24510120700,1951,288,2239,0.8713711478338544,2045,159,2204,0.927858439201452,0.05648729136759756,51250,57381
1400000US24510130100,2245,425,2670,0.8408239700374532,2578,168,2746,0.9388201019664967,0.09799613192904344,21875,28095
1400000US24510130200,3124,401,3525,0.886241134751773,2976,213,3189,0.9332079021636877,0.046966767411914634,34789,46086
1400000US24510130300,1906,258,2164,0.8807763401109058,2295,151,2446,0.9382665576451349,0.057490217534229116,35000,34118
1400000US24510130400,1575,266,1841,0.8555133079847909,2001,173,2174,0.9204231830726771,0.06490987508788626,29040,27393
1400000US24510130600,3393,493,3886,0.8731343283582089,3496,186,3682,0.9494839760999457,0.0763496477417368,58030,89363
1400000US24510130700,4276,602,4878,0.8765887658876589,4366,114,4480,0.9745535714285715,0.09796480554091258,53796,57368
1400000US24510130803,2278,225,2503,0.9101078705553336,2267,149,2416,0.9383278145695364,0.028219944014202802,56434,55398
1400000US24510130804,1494,396,1890,0.7904761904761904,1791,151,1942,0.9222451081359423,0.13176891765975185,51667,65188
1400000US24510130805,1013,67,1080,0.937962962962963,849,57,906,0.9370860927152318,-8.768702477311985e-4,50333,49545
1400000US24510130806,1228,151,1379,0.8905003625815808,1122,84,1206,0.9303482587064676,0.03984789612488682,54297,84444
1400000US24510140100,4983,174,5157,0.9662594531704479,4300,384,4684,0.9180187873612298,-0.04824066580921815,34859,50750
1400000US24510140200,2402,317,2719,0.8834130194924604,2464,227,2691,0.9156447417316983,0.03223172223923787,15265,24282
1400000US24510140300,2095,354,2449,0.8554512045732953,2637,219,2856,0.9233193277310925,0.06786812315779722,19722,27337
1400000US24510150100,2398,777,3175,0.7552755905511811,2383,295,2678,0.8898431665421956,0.13456757599101454,17270,20269
1400000US24510150200,2305,469,2774,0.830930064888248,2251,322,2573,0.8748542557326079,0.043924190844359834,25156,40313
1400000US24510150300,1888,676,2564,0.7363494539781591,1875,242,2117,0.8856872933396316,0.1493378393614725,30377,38617
1400000US24510150400,2956,423,3379,0.8748150340337378,3410,339,3749,0.9095758869031741,0.03476085286943631,35739,32868
1400000US24510150500,1842,389,2231,0.8256387270282385,1432,150,1582,0.9051833122629582,0.07954458523471974,29500,34583
1400000US24510150600,1851,531,2382,0.7770780856423174,2700,222,2922,0.9240246406570842,0.14694655501476683,22188,26782
1400000US24510150701,1324,93,1417,0.9343683839096684,1421,126,1547,0.918552036199095,-0.015816347710573386,47019,45357
1400000US24510150702,1508,337,1845,0.8173441734417344,2101,84,2185,0.9615560640732266,0.1442118906314922,44250,40529
1400000US24510150800,3526,541,4067,0.866978116547824,3994,305,4299,0.9290532682019074,0.062075151654083394,34530,35095
1400000US24510150900,1891,455,2346,0.8060528559249787,3001,326,3327,0.9020138262699129,0.09596097034493423,40583,54410
1400000US24510151000,3990,772,4762,0.8378832423351533,4210,423,4633,0.9086984675156486,0.07081522518049532,30589,39369
1400000US24510151100,5862,1099,6961,0.8421203850021549,6314,588,6902,0.9148073022312373,0.07268691722908238,41918,46389
1400000US24510151200,4369,539,4908,0.8901792991035045,4249,494,4743,0.8958465106472696,0.005667211543765149,13635,20276
1400000US24510151300,4357,690,5047,0.863285119873192,4011,294,4305,0.9317073170731708,0.06842219719997877,30845,26538
1400000US24510160100,2034,455,2489,0.8171956609079952,1788,210,1998,0.8948948948948949,0.07769923398689971,18028,25772
1400000US24510160200,2309,377,2686,0.8596425912137007,2224,165,2389,0.9309334449560486,0.07129085374234789,35167,26331
1400000US24510160300,1309,152,1461,0.8959616700889802,952,84,1036,0.918918918918919,0.02295724882993877,24447,21017
1400000US24510160400,2513,533,3046,0.8250164149704531,2253,199,2452,0.9188417618270799,0.0938253468566268,31912,23417
1400000US24510160500,3070,417,3487,0.8804129624318898,4179,426,4605,0.9074918566775244,0.027078894245634588,29438,36333
1400000US24510160600,2204,457,2661,0.8282600526118,3015,359,3374,0.8935981031416717,0.06533805052987163,23411,33586
1400000US24510160700,4045,671,4716,0.8577184054283291,3906,405,4311,0.906054279749478,0.04833587432114894,28725,36097
1400000US24510160801,2695,773,3468,0.7771049596309112,2882,246,3128,0.9213554987212276,0.14425053909031638,42564,40260
1400000US24510160802,2617,730,3347,0.7818942336420676,2935,434,3369,0.8711783912140101,0.08928415757194252,30417,42297
1400000US24510170100,1274,298,1572,0.8104325699745547,1445,174,1619,0.8925262507720816,0.08209368079752688,33065,27000
1400000US24510170200,3367,243,3610,0.9326869806094182,2749,284,3033,0.9063633366303989,-0.026323643979019318,9608,14707
1400000US24510170300,1949,209,2158,0.9031510658016683,1544,86,1630,0.947239263803681,0.04408819800201269,20292,22574
1400000US24510180100,1798,275,2073,0.8673420164013507,2133,120,2253,0.9467376830892144,0.07939566668786369,15625,15662
1400000US24510180200,793,129,922,0.8600867678958786,647,156,803,0.8057285180572852,-0.05435824983859339,16302,22778
1400000US24510180300,1371,244,1615,0.8489164086687306,1526,125,1651,0.9242883101150817,0.07537190144635109,24531,36458
1400000US24510190100,1826,250,2076,0.8795761078998073,1878,179,2057,0.912980068060282,0.033403960160474644,31341,20000
1400000US24510190200,1644,327,1971,0.8340943683409436,1655,222,1877,0.8817261587639851,0.04763179042304144,44375,36875
1400000US24510190300,1272,473,1745,0.7289398280802293,2075,317,2392,0.8674749163879598,0.13853508830773054,17320,20352
1400000US24510200100,1507,367,1874,0.804162219850587,1580,151,1731,0.9127671865973426,0.10860496674675557,32045,32636
1400000US24510200200,1767,233,2000,0.8835,2500,118,2618,0.9549274255156608,0.07142742551566084,25385,29974
1400000US24510200300,1525,289,1814,0.840683572216097,1486,126,1612,0.9218362282878412,0.08115265607174416,21726,21890
1400000US24510200400,1508,320,1828,0.824945295404814,1469,80,1549,0.9483537766300839,0.12340848122526993,30383,30365
1400000US24510200500,2302,722,3024,0.7612433862433863,2420,523,2943,0.8222901800883452,0.061046793844958924,30246,20982
1400000US24510200600,2356,595,2951,0.7983734327346662,2159,140,2299,0.9391039582427142,0.140730525508048,31514,33550
1400000US24510200701,3612,297,3909,0.9240214888718342,4821,646,5467,0.8818364733857692,-0.042185015486065014,35169,37194
1400000US24510200702,1236,137,1373,0.9002184996358339,1005,95,1100,0.9136363636363637,0.0134178640005298,30313,27328
1400000US24510200800,1962,357,2319,0.8460543337645536,1887,177,2064,0.9142441860465116,0.06818985228195795,28826,38750
1400000US24510210100,1772,278,2050,0.864390243902439,2248,126,2374,0.9469250210614996,0.08253477715906055,52951,44583
1400000US24510210200,2993,571,3564,0.8397867564534232,2638,387,3025,0.8720661157024794,0.03227935924905623,42532,32000
1400000US24510220100,3562,180,3742,0.9518973810796365,4053,238,4291,0.9445350734094616,-0.007362307670174872,59309,69245
1400000US24510230100,1920,68,1988,0.96579476861167,1718,104,1822,0.9429198682766191,-0.022874900335050907,65833,61563
